Tue Jun 02 09:25:21 2020

Number of Points = 3020
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.139141	-4.711732	4.159949	0.001038	0.469193
-4.206763	-4.610086	4.169946	0.001050	0.469468
-3.986307	-4.679274	4.179942	0.001010	0.469498
-4.215820	-4.597750	4.189939	0.001052	0.469500
-3.989930	-4.624982	4.199936	0.001011	0.469685
-3.841917	-4.642657	4.209933	0.000985	0.469806
-3.914596	-4.614840	4.219930	0.000998	0.469813
-3.893910	-4.606181	4.229926	0.000994	0.469869
-3.461982	-4.683723	4.239923	0.000916	0.470133
-3.613403	-4.629275	4.249920	0.000944	0.470136
-3.567639	-4.646125	4.259917	0.000935	0.470133
-3.633784	-4.622202	4.269914	0.000948	0.470135
-3.440898	-4.606273	4.279910	0.000913	0.470431
-3.357951	-4.631755	4.289907	0.000898	0.470444
-3.216184	-4.683962	4.299904	0.000872	0.470435
-3.405002	-4.602868	4.309901	0.000907	0.470486
-2.993229	-4.675880	4.319898	0.000832	0.470740
-2.930962	-4.697377	4.329894	0.000821	0.470741
-2.942336	-4.691897	4.339891	0.000823	0.470746
-3.005602	-4.669553	4.349888	0.000835	0.470745
-2.914399	-4.695210	4.359885	0.000818	0.470768
-2.991477	-4.586128	4.369882	0.000832	0.471056
-2.642737	-4.706393	4.379878	0.000769	0.471065
-2.903995	-4.614223	4.389875	0.000817	0.471065
-2.605788	-4.662947	4.399872	0.000763	0.471263
-2.613639	-4.623768	4.409869	0.000764	0.471391
-2.397387	-4.698136	4.419866	0.000725	0.471397
-2.454213	-4.680532	4.429862	0.000736	0.471388
-2.463032	-4.676705	4.439859	0.000737	0.471390
-2.281824	-4.666694	4.449856	0.000705	0.471650
-2.065487	-4.730706	4.459853	0.000666	0.471693
-2.222178	-4.676217	4.469850	0.000694	0.471689
-2.152407	-4.700258	4.479846	0.000682	0.471691
-2.198833	-4.678874	4.489843	0.000690	0.471708
-1.981092	-4.672618	4.499840	0.000651	0.472000
-1.908027	-4.697820	4.509837	0.000638	0.472001
-1.915549	-4.694171	4.519834	0.000639	0.472004
-1.956406	-4.678994	4.529830	0.000647	0.472006
-1.863914	-4.627848	4.539827	0.000630	0.472301
-1.756906	-4.662339	4.549824	0.000611	0.472312
-1.774335	-4.656963	4.559821	0.000614	0.472308
-1.615290	-4.675676	4.569818	0.000585	0.472439
-1.550103	-4.640595	4.579814	0.000574	0.472643
-1.597387	-4.626651	4.589811	0.000582	0.472633
-1.551691	-4.639983	4.599808	0.000574	0.472642
-1.492601	-4.574782	4.609805	0.000563	0.472944
-1.460323	-4.586439	4.619802	0.000558	0.472942
-1.398974	-4.605021	4.629798	0.000547	0.472953
-1.457101	-4.498000	4.639795	0.000557	0.473256
-1.347692	-4.534799	4.649792	0.000538	0.473262
-1.276009	-4.498391	4.659789	0.000525	0.473478
-1.212139	-4.494279	4.669786	0.000513	0.473571
-1.325022	-4.428662	4.679782	0.000534	0.473661
-1.167772	-4.414723	4.689779	0.000505	0.473904
-1.236715	-4.376627	4.699776	0.000518	0.473952
-1.118720	-4.354848	4.709773	0.000497	0.474173
-1.053678	-4.361240	4.719770	0.000485	0.474231
-1.087659	-4.277014	4.729766	0.000491	0.474483
-0.932995	-4.310970	4.739763	0.000463	0.474555
-0.936440	-4.243026	4.749760	0.000464	0.474788
-0.915245	-4.213767	4.759757	0.000460	0.474916
-1.016519	-4.123124	4.769754	0.000479	0.475108
-1.005918	-4.053965	4.779750	0.000477	0.475362
-1.037030	-3.986448	4.789747	0.000483	0.475560
-0.873981	-3.993211	4.799744	0.000453	0.475736
-0.918737	-3.891011	4.809741	0.000461	0.476038
-0.836654	-3.846937	4.819738	0.000447	0.476292
-0.761121	-3.817939	4.829734	0.000433	0.476486
-0.765054	-3.756160	4.839731	0.000434	0.476696
-0.703327	-3.693390	4.849728	0.000423	0.476990
-0.645410	-3.640776	4.859725	0.000412	0.477244
-0.611027	-3.582655	4.869722	0.000406	0.477488
-0.656444	-3.497418	4.879718	0.000415	0.477729
-0.633246	-3.425164	4.889715	0.000410	0.478008
-0.546940	-3.375039	4.899712	0.000395	0.478287
-0.554781	-3.289266	4.909709	0.000396	0.478575
-0.518231	-3.207994	4.919706	0.000390	0.478902
-0.608995	-3.112785	4.929702	0.000406	0.479121
-0.501310	-3.059845	4.939699	0.000387	0.479435
-0.518990	-2.958254	4.949696	0.000390	0.479766
-0.415127	-2.898383	4.959693	0.000372	0.480099
-0.367487	-2.824332	4.969690	0.000363	0.480413
-0.307795	-2.749814	4.979686	0.000352	0.480743
-0.481425	-2.586141	4.989683	0.000384	0.481097
-0.435699	-2.495287	4.999680	0.000376	0.481466
-0.378788	-2.403627	5.009677	0.000365	0.481851
-0.311028	-2.321774	5.019674	0.000353	0.482215
-0.476253	-2.136371	5.029670	0.000383	0.482653
-0.362239	-2.063742	5.039667	0.000363	0.483041
-0.286371	-1.971388	5.049664	0.000349	0.483450
-0.333252	-1.818757	5.059661	0.000358	0.483918
-0.367738	-1.701922	5.069658	0.000364	0.484277
-0.344731	-1.573197	5.079654	0.000360	0.484746
-0.312203	-1.452814	5.089651	0.000354	0.485197
-0.296905	-1.316377	5.099648	0.000351	0.485683
-0.284277	-1.189310	5.109645	0.000349	0.486132
-0.416120	-0.984867	5.119642	0.000373	0.486672
-0.178439	-0.927769	5.129638	0.000330	0.487152
-0.169456	-0.777133	5.139635	0.000328	0.487676
-0.184217	-0.628542	5.149632	0.000331	0.488164
-0.098293	-0.513896	5.159629	0.000316	0.488657
-0.184806	-0.331138	5.169626	0.000331	0.489175
-0.061040	-0.219813	5.179622	0.000309	0.489700
-0.139652	-0.038305	5.189619	0.000323	0.490222
-0.105760	0.112030	5.199616	0.000317	0.490771
0.000000	0.216621	5.209613	0.000298	0.491251

-0.050966	0.334928	5.214618	0.000308	0.491591
0.091991	0.578343	5.219622	0.000282	0.492583
0.008549	1.024872	5.224627	0.000297	0.493989
0.124047	1.539393	5.229632	0.000276	0.495854
0.169392	2.216046	5.234637	0.000268	0.498171
0.231290	2.988068	5.239642	0.000257	0.500814
0.396725	3.863890	5.244646	0.000227	0.503905
0.395954	4.909202	5.249651	0.000227	0.507342
0.421789	6.049301	5.254656	0.000222	0.511094
0.689639	7.229702	5.259661	0.000174	0.515225
0.680611	8.594919	5.264666	0.000175	0.519602
0.801987	10.019320	5.269670	0.000153	0.524276
0.829392	11.577213	5.274675	0.000148	0.529224
0.973478	13.190273	5.279680	0.000122	0.534426
1.236492	14.854456	5.284685	0.000074	0.539864
1.228288	16.702973	5.289690	0.000076	0.545518
1.334362	18.597121	5.294694	0.000056	0.551374
1.391004	20.593813	5.299699	0.000046	0.557422
1.511035	22.641761	5.304704	0.000024	0.563623
1.649061	24.771079	5.309709	-0.000001	0.570011
1.616235	27.026993	5.314714	0.000005	0.576521
1.749060	29.303138	5.319718	-0.000019	0.583182
1.897564	31.642325	5.324723	-0.000046	0.589961
2.060756	34.046658	5.329728	-0.000076	0.596858
2.266251	36.494937	5.334733	-0.000113	0.603839
2.399476	39.030952	5.339738	-0.000137	0.610909
2.440700	41.663647	5.344742	-0.000145	0.618072
2.557206	44.320015	5.349747	-0.000166	0.625286
2.766099	47.002456	5.354752	-0.000204	0.632572
2.714381	49.819819	5.359757	-0.000195	0.639887
2.878937	52.605060	5.364762	-0.000225	0.647232
3.058283	55.442676	5.369766	-0.000258	0.654641
3.311064	58.287025	5.374771	-0.000304	0.662048
3.288343	61.280829	5.379776	-0.000300	0.669505
3.591830	64.196790	5.384781	-0.000355	0.676969
3.632810	67.236799	5.389786	-0.000362	0.684430
3.841564	70.240378	5.394790	-0.000400	0.691863
4.132038	73.253320	5.399795	-0.000453	0.699308
4.191600	76.377846	5.404800	-0.000464	0.706747
4.317547	79.502501	5.409805	-0.000487	0.714163
4.617633	82.579939	5.414810	-0.000541	0.721534
4.677934	85.781528	5.419814	-0.000553	0.728922
4.802092	88.965247	5.424819	-0.000575	0.736246
5.018500	92.149622	5.429824	-0.000615	0.743571
5.308580	95.317400	5.434829	-0.000667	0.750846
5.443640	98.562730	5.439834	-0.000692	0.758101
5.533459	101.827245	5.444838	-0.000708	0.765295
5.618054	105.098911	5.449843	-0.000724	0.772434
6.101423	108.255874	5.454848	-0.000811	0.779559
6.063566	111.597886	5.459853	-0.000805	0.786626
6.031513	114.946035	5.464858	-0.000799	0.793648
6.328406	118.174961	5.469862	-0.000853	0.800598
6.559728	121.430932	5.474867	-0.000895	0.807497
6.758814	124.729342	5.479872	-0.000931	0.814402
6.851596	128.046719	5.484877	-0.000948	0.821212
7.024177	131.341764	5.489882	-0.000980	0.827976
7.136987	134.674847	5.494886	-0.001001	0.834720
7.466840	137.907085	5.499891	-0.001060	0.841360
7.567085	141.227319	5.504896	-0.001079	0.847964
7.892608	144.482890	5.509901	-0.001138	0.854543
8.024897	147.781331	5.514906	-0.001162	0.861025
8.309792	151.059134	5.519910	-0.001214	0.867521
8.570078	154.335645	5.524915	-0.001261	0.873949
8.731043	157.620523	5.529920	-0.001290	0.880281
8.948345	160.911168	5.534925	-0.001330	0.886616
9.033416	164.234266	5.539930	-0.001345	0.892880
9.089601	167.561726	5.544934	-0.001356	0.899090
9.153673	170.879817	5.549939	-0.001368	0.905245
9.562759	174.080175	5.554944	-0.001442	0.911362
9.999995	177.278315	5.559949	-0.001521	0.917452
10.072010	180.582178	5.564954	-0.001534	0.923464
10.380395	183.812069	5.569958	-0.001590	0.929452
10.645506	187.057603	5.574963	-0.001638	0.935402
10.890973	190.296737	5.579968	-0.001683	0.941291
11.076305	193.570027	5.584973	-0.001717	0.947167
11.397426	196.788324	5.589978	-0.001775	0.952993
11.724110	199.979793	5.594982	-0.001834	0.958740
11.905103	203.242618	5.599987	-0.001867	0.964488
12.365825	206.393894	5.604992	-0.001951	0.970178
12.572269	209.651726	5.609997	-0.001988	0.975865
12.786789	212.891696	5.615002	-0.002027	0.981494
12.790019	216.195388	5.620006	-0.002028	0.987075
12.976165	219.444326	5.625011	-0.002062	0.992639
13.037509	222.702364	5.630016	-0.002073	0.998115
13.399866	225.854525	5.635021	-0.002139	1.003559
13.481411	229.105219	5.640026	-0.002154	1.008975
13.614054	232.331386	5.645030	-0.002178	1.014351
13.769614	235.544687	5.650035	-0.002207	1.019690
13.922898	238.747463	5.655040	-0.002234	1.024984
14.202440	241.915588	5.660045	-0.002285	1.030264
14.288093	245.133590	5.665050	-0.002301	1.035490
14.552832	248.275588	5.670054	-0.002349	1.040668
14.801385	251.446613	5.675059	-0.002394	1.045856
14.864662	254.670802	5.680064	-0.002406	1.051003
15.293176	257.762853	5.685069	-0.002483	1.056114
15.616059	260.900394	5.690074	-0.002542	1.061215
15.780276	264.080450	5.695078	-0.002572	1.066272
15.966608	267.277660	5.700083	-0.002606	1.071344
16.053631	270.475514	5.705088	-0.002622	1.076340
16.190759	273.644436	5.710093	-0.002647	1.081294
16.339270	276.816380	5.715098	-0.002674	1.086237
16.797965	279.879826	5.720102	-0.002757	1.091155
16.654063	283.152781	5.725107	-0.002731	1.096054
16.992151	286.252139	5.730112	-0.002793	1.100920
17.503681	289.280441	5.735117	-0.002885	1.105746
18.020991	292.344597	5.740122	-0.002979	1.110609
18.138671	295.519075	5.745126	-0.003000	1.115409
18.419813	298.645107	5.750131	-0.003051	1.120201
18.871893	301.719824	5.755136	-0.003133	1.124983
19.014571	304.896732	5.760141	-0.003159	1.129738
19.320478	308.023175	5.765146	-0.003215	1.134482
19.489893	311.177011	5.770150	-0.003246	1.139178
19.749280	314.306496	5.775155	-0.003293	1.143863
19.938083	317.465799	5.780160	-0.003327	1.148538
19.964262	320.668079	5.785165	-0.003332	1.153175
20.320775	323.733037	5.790170	-0.003397	1.157759
20.719488	326.799949	5.795174	-0.003469	1.162349
20.893338	329.936625	5.800179	-0.003501	1.166910
21.489726	332.952663	5.805184	-0.003609	1.171487
21.668560	336.095692	5.810189	-0.003641	1.176024
21.834067	339.243504	5.815194	-0.003671	1.180543
22.126332	342.355948	5.820198	-0.003724	1.185057
22.324050	345.479381	5.825203	-0.003760	1.189523
22.638619	348.584006	5.830208	-0.003818	1.194002
22.765000	351.717246	5.835213	-0.003841	1.198415
23.066342	354.808822	5.840218	-0.003895	1.202836
23.521908	357.854206	5.845222	-0.003978	1.207251
23.561213	361.040446	5.850227	-0.003985	1.211647
23.526793	364.234105	5.855232	-0.003979	1.216003
23.862726	367.296757	5.860237	-0.004040	1.220337
23.905822	370.457231	5.865242	-0.004048	1.224653
24.180966	373.551120	5.870246	-0.004098	1.228971
24.265303	376.691476	5.875251	-0.004114	1.233249
24.515545	379.766642	5.880256	-0.004159	1.237500
25.015577	382.763701	5.885261	-0.004250	1.241746
25.066875	385.911499	5.890266	-0.004259	1.245975
25.395717	388.977935	5.895270	-0.004319	1.250206
25.736754	392.035257	5.900275	-0.004381	1.254417
26.018919	395.107832	5.905280	-0.004432	1.258608
26.122925	398.252748	5.910285	-0.004451	1.262799
26.217782	401.380784	5.915290	-0.004468	1.266951
26.527721	404.448340	5.920294	-0.004524	1.271105
26.582997	407.582448	5.925299	-0.004535	1.275220
26.659584	410.700993	5.930304	-0.004549	1.279311
27.105802	413.700508	5.935309	-0.004630	1.283397
27.549046	416.717818	5.940314	-0.004710	1.287493
27.652229	419.853147	5.945318	-0.004729	1.291578
27.926893	422.914601	5.950323	-0.004779	1.295630
28.269005	425.966597	5.955328	-0.004841	1.299686
28.401861	429.086882	5.960333	-0.004865	1.303727
28.635024	432.181090	5.965338	-0.004907	1.307765
29.043288	435.213716	5.970342	-0.004981	1.311788
29.333046	438.285029	5.975347	-0.005034	1.315796
29.451002	441.398233	5.980352	-0.005055	1.319772
29.709761	444.456388	5.985357	-0.005102	1.323726
29.802557	447.595601	5.990362	-0.005119	1.327700
30.251355	450.585023	5.995366	-0.005201	1.331625
30.772225	453.568767	6.000371	-0.005295	1.335562
31.538420	456.486807	6.005376	-0.005434	1.339510
32.179990	459.467655	6.010381	-0.005550	1.343471
32.791546	462.480580	6.015386	-0.005661	1.347447
33.254055	465.542773	6.020390	-0.005744	1.351409
33.278471	468.718954	6.025395	-0.005749	1.355318
33.515905	471.844338	6.030400	-0.005792	1.359242
33.473783	475.021540	6.035405	-0.005785	1.363102
33.764192	478.121622	6.040410	-0.005837	1.366995
34.167087	481.149279	6.045414	-0.005911	1.370834
34.399915	484.231914	6.050419	-0.005953	1.374660
34.484438	487.391298	6.055424	-0.005968	1.378507
34.592543	490.502926	6.060429	-0.005988	1.382296
34.836080	493.577829	6.065434	-0.006032	1.386085
34.901705	496.709650	6.070438	-0.006044	1.389859
35.100085	499.768547	6.075443	-0.006080	1.393590
35.142530	502.907168	6.080448	-0.006088	1.397344
35.169832	506.002514	6.085453	-0.006094	1.401030
35.391494	509.058786	6.090458	-0.006134	1.404737
35.626481	512.100479	6.095462	-0.006176	1.408423
35.905574	515.140024	6.100467	-0.006227	1.412114
35.959612	518.244701	6.105472	-0.006237	1.415783
36.043498	521.319683	6.110477	-0.006253	1.419419
36.359792	524.349168	6.115482	-0.006310	1.423085
36.797641	527.336715	6.120486	-0.006389	1.426739
36.847827	530.431675	6.125491	-0.006399	1.430358
37.179407	533.467503	6.130496	-0.006459	1.434008
37.403456	536.506552	6.135501	-0.006499	1.437611
37.633413	539.566909	6.140506	-0.006541	1.441232
37.897263	542.604783	6.145510	-0.006589	1.444831
38.160978	545.649458	6.150515	-0.006637	1.448429
38.205400	548.782701	6.155520	-0.006645	1.452035
38.344796	551.836849	6.160525	-0.006671	1.455578
38.541402	554.893330	6.165530	-0.006706	1.459137
38.545345	558.025530	6.170534	-0.006707	1.462700
38.958911	561.004023	6.175539	-0.006782	1.466235
39.211662	564.061685	6.180544	-0.006828	1.469791
39.191644	567.167106	6.185549	-0.006825	1.473289
39.426325	570.199088	6.190554	-0.006867	1.476792
39.774271	573.195053	6.195558	-0.006930	1.480288
40.554162	576.054877	6.200563	-0.007072	1.483787
40.874233	579.117437	6.205568	-0.007130	1.487331
41.231973	582.166855	6.210573	-0.007195	1.490866
41.445943	585.213504	6.215578	-0.007233	1.494336
41.851961	588.249657	6.220582	-0.007307	1.497857
41.902915	591.382855	6.225587	-0.007316	1.501346
42.056593	594.466486	6.230592	-0.007344	1.504811
42.317183	597.520283	6.235597	-0.007392	1.508273
42.215718	600.690797	6.240602	-0.007374	1.511723
42.302523	603.757295	6.245606	-0.007390	1.515120
42.455863	606.813054	6.250611	-0.007418	1.518522
42.576361	609.873782	6.255616	-0.007439	1.521910
42.661600	612.962843	6.260621	-0.007455	1.525308
42.728693	616.036348	6.265626	-0.007467	1.528676
42.691629	619.144461	6.270630	-0.007461	1.532035
42.832393	622.180586	6.275635	-0.007487	1.535374
43.042853	625.200879	6.280640	-0.007525	1.538713
43.108927	628.282539	6.285645	-0.007537	1.542060
43.212460	631.328665	6.290650	-0.007556	1.545374
43.381959	634.370751	6.295654	-0.007587	1.548700
43.526319	637.415814	6.300659	-0.007613	1.552014
43.554184	640.463999	6.305664	-0.007618	1.555282
43.858518	643.449229	6.310669	-0.007674	1.558575
44.096071	646.456269	6.315674	-0.007717	1.561860
44.172724	649.528066	6.320678	-0.007731	1.565150
44.352582	652.569039	6.325683	-0.007764	1.568437
44.537090	655.607465	6.330688	-0.007797	1.571716
44.778572	658.620089	6.335693	-0.007841	1.574981
44.990218	661.659349	6.340698	-0.007879	1.578256
45.020091	664.747656	6.345702	-0.007885	1.581513
45.045463	667.829703	6.350707	-0.007890	1.584755
45.304265	670.833966	6.355712	-0.007937	1.587990
45.427099	673.898498	6.360717	-0.007959	1.591234
45.675543	676.872747	6.365722	-0.008004	1.594421
45.697857	679.958852	6.370726	-0.008009	1.597640
46.002258	682.979373	6.375731	-0.008064	1.600882
46.077181	686.021642	6.380736	-0.008078	1.604060
46.209612	689.077940	6.385741	-0.008102	1.607267
46.340353	692.153578	6.390746	-0.008126	1.610486
46.514101	695.150512	6.395750	-0.008157	1.613633
46.776259	698.177730	6.400755	-0.008205	1.616834
47.126076	701.161813	6.405760	-0.008268	1.620015
47.147110	704.250032	6.410765	-0.008272	1.623185
47.252376	707.333784	6.415770	-0.008292	1.626372
47.285806	710.413957	6.420774	-0.008298	1.629526
47.508122	713.422136	6.425779	-0.008338	1.632663
47.510849	716.508469	6.430784	-0.008339	1.635800
47.498941	719.559515	6.435789	-0.008337	1.638891
47.712383	722.576831	6.440794	-0.008376	1.642017
47.785058	725.633555	6.445798	-0.008389	1.645129
47.764340	728.701648	6.450803	-0.008386	1.648216
47.849448	731.744628	6.455808	-0.008401	1.651307
48.180368	734.705945	6.460813	-0.008461	1.654393
48.210727	737.773139	6.465818	-0.008467	1.657478
48.445814	740.788643	6.470822	-0.008510	1.660574
48.549792	743.807973	6.475827	-0.008529	1.663625
48.919120	746.795321	6.480832	-0.008596	1.666726
48.972749	749.872481	6.485837	-0.008606	1.669807
49.108635	752.878486	6.490842	-0.008630	1.672838
49.258728	755.923479	6.495846	-0.008658	1.675907
49.402043	758.960311	6.500851	-0.008684	1.678960
49.592944	761.972521	6.505856	-0.008718	1.681998
49.705304	765.044925	6.510861	-0.008739	1.685065
49.642460	768.115141	6.515866	-0.008728	1.688067
49.999741	771.098251	6.520870	-0.008793	1.691115
50.074460	774.150287	6.525875	-0.008806	1.694133
50.232899	777.177340	6.530880	-0.008835	1.697149
50.312085	780.257603	6.535885	-0.008850	1.700185
50.264495	783.319573	6.540890	-0.008841	1.703157
50.510684	786.331270	6.545894	-0.008886	1.706170
50.645324	789.381689	6.550899	-0.008911	1.709179
50.760427	792.378187	6.555904	-0.008932	1.712125
51.114689	795.368742	6.560909	-0.008996	1.715135
51.077279	798.429784	6.565914	-0.008989	1.718084
51.256864	801.461375	6.570918	-0.009022	1.721068
51.293307	804.535568	6.575923	-0.009029	1.724043
51.466034	807.534715	6.580928	-0.009060	1.726984
51.595168	810.592142	6.585933	-0.009084	1.729962
51.766139	813.583018	6.590938	-0.009115	1.732884
51.777429	816.661736	6.595942	-0.009117	1.735835
51.821853	819.724515	6.600947	-0.009125	1.738776
51.951588	822.725191	6.605952	-0.009149	1.741679
51.966227	825.827481	6.610957	-0.009152	1.744639
51.924499	828.879130	6.615962	-0.009145	1.747528
52.200381	831.862820	6.620966	-0.009195	1.750446
52.325684	834.858074	6.625971	-0.009218	1.753324
52.750383	837.797933	6.630976	-0.009295	1.756237
52.671668	840.914195	6.635981	-0.009281	1.759156
52.766695	843.940013	6.640986	-0.009298	1.762039
53.003743	846.947035	6.645990	-0.009341	1.764943
53.109228	850.003786	6.650995	-0.009360	1.767849
53.104630	853.051927	6.656000	-0.009360	1.770708
53.239238	856.077407	6.661005	-0.009384	1.773584
53.301893	859.132954	6.666010	-0.009396	1.776461
53.183023	862.235187	6.671014	-0.009374	1.779322
53.302042	865.242193	6.676019	-0.009396	1.782162
53.448717	868.266008	6.681024	-0.009423	1.785021
53.544720	871.289158	6.686029	-0.009440	1.787860
53.775187	874.290550	6.691034	-0.009482	1.790715
53.792421	877.299993	6.696038	-0.009486	1.793508
54.057439	880.303245	6.701043	-0.009534	1.796366
54.350298	883.281561	6.706048	-0.009587	1.799205
54.371393	886.325259	6.711053	-0.009591	1.802018
54.644970	889.343201	6.716058	-0.009641	1.804878
54.571208	892.416800	6.721062	-0.009628	1.807681
54.836844	895.418049	6.726067	-0.009676	1.810515
55.246891	898.354726	6.731072	-0.009750	1.813329
55.418450	901.371991	6.736077	-0.009781	1.816140
55.649122	904.417525	6.741082	-0.009823	1.818991
55.703947	907.463319	6.746086	-0.009833	1.821785
56.023188	910.470356	6.751091	-0.009891	1.824618
56.216981	913.502199	6.756096	-0.009926	1.827431
56.111576	916.622033	6.761101	-0.009908	1.830232
56.333319	919.600042	6.766106	-0.009948	1.832997
56.527528	922.622210	6.771110	-0.009983	1.835789
56.678557	925.649508	6.776115	-0.010011	1.838569
56.744044	928.704130	6.781120	-0.010023	1.841345
56.931453	931.729287	6.786125	-0.010057	1.844125
57.198434	934.719360	6.791130	-0.010105	1.846893
57.114583	937.843302	6.796134	-0.010090	1.849674
57.423784	940.789600	6.801139	-0.010147	1.852407
57.514679	943.856053	6.806144	-0.010163	1.855179
57.564769	946.909662	6.811149	-0.010172	1.857924
57.624007	949.955925	6.816154	-0.010183	1.860661
57.756750	952.987222	6.821158	-0.010208	1.863402
57.745830	956.049703	6.826163	-0.010206	1.866125
57.838538	959.104631	6.831168	-0.010223	1.868868
58.016700	962.055603	6.836173	-0.010255	1.871539
58.293920	965.055962	6.841178	-0.010306	1.874278
58.386621	968.076072	6.846182	-0.010322	1.876977
58.491428	971.124943	6.851187	-0.010342	1.879702
58.536776	974.154210	6.856192	-0.010350	1.882388
58.675645	977.203085	6.861197	-0.010375	1.885115
58.759808	980.226431	6.866202	-0.010391	1.887799
59.033309	983.191393	6.871206	-0.010440	1.890482
59.207002	986.210501	6.876211	-0.010472	1.893181
59.257204	989.271857	6.881216	-0.010481	1.895877
59.245746	992.343987	6.886221	-0.010479	1.898562
59.325660	995.362115	6.891226	-0.010494	1.901222
59.509325	998.386591	6.896230	-0.010528	1.903912
59.712805	1001.383415	6.901235	-0.010565	1.906581
59.921151	1004.400228	6.906240	-0.010602	1.909264
60.018131	1007.384228	6.911245	-0.010620	1.911884
60.217620	1010.401195	6.916250	-0.010656	1.914558
60.486572	1013.397004	6.921254	-0.010705	1.917228
60.601564	1016.448493	6.926259	-0.010726	1.919901
60.618856	1019.501855	6.931264	-0.010730	1.922544
60.693935	1022.555080	6.936269	-0.010743	1.925199
60.971876	1025.557089	6.941274	-0.010794	1.927863
60.826399	1028.627919	6.946278	-0.010768	1.930465
60.929829	1031.685802	6.951283	-0.010787	1.933121
61.063318	1034.666724	6.956288	-0.010811	1.935716
61.254449	1037.704967	6.961293	-0.010846	1.938372
61.512182	1040.666348	6.966298	-0.010893	1.940977
61.639580	1043.712411	6.971302	-0.010916	1.943616
61.599490	1046.789902	6.976307	-0.010909	1.946231
61.738400	1049.823229	6.981312	-0.010934	1.948854
61.811884	1052.817368	6.986317	-0.010948	1.951423
61.996276	1055.852027	6.991322	-0.010981	1.954053
62.394126	1058.732428	6.996326	-0.011053	1.956607
62.656713	1061.779165	7.001331	-0.011101	1.959261
62.793590	1064.787583	7.006336	-0.011126	1.961846
62.964938	1067.829614	7.011341	-0.011157	1.964464
62.851013	1070.941571	7.016346	-0.011137	1.967061
62.924484	1073.964587	7.021350	-0.011150	1.969630
63.056823	1076.965453	7.026355	-0.011174	1.972193
63.260741	1079.992262	7.031360	-0.011211	1.974794
63.275107	1083.031582	7.036365	-0.011214	1.977351
63.520037	1086.029906	7.041370	-0.011259	1.979932
63.636776	1089.041528	7.046374	-0.011280	1.982486
63.724492	1092.092359	7.051379	-0.011296	1.985062
63.821054	1095.133151	7.056384	-0.011314	1.987629
63.880338	1098.132231	7.061389	-0.011325	1.990148
63.955344	1101.168336	7.066394	-0.011338	1.992698
64.173309	1104.158821	7.071398	-0.011378	1.995246
64.340511	1107.163876	7.076403	-0.011408	1.997788
64.491527	1110.174840	7.081408	-0.011436	2.000328
64.733112	1113.176172	7.086413	-0.011480	2.002881
64.669013	1116.280617	7.091418	-0.011468	2.005435
64.993067	1119.247237	7.096422	-0.011527	2.007975
64.974773	1122.290991	7.101427	-0.011524	2.010484
65.245885	1125.307528	7.106432	-0.011573	2.013044
65.273481	1128.331975	7.111437	-0.011579	2.015544
65.370521	1131.386207	7.116442	-0.011596	2.018083
65.486221	1134.396760	7.121446	-0.011617	2.020587
65.623495	1137.415639	7.126451	-0.011642	2.023101
65.871815	1140.416798	7.131456	-0.011688	2.025627
66.029248	1143.452003	7.136461	-0.011716	2.028153
66.276166	1146.384409	7.141466	-0.011761	2.030616
66.414262	1149.448740	7.146470	-0.011786	2.033155
66.456008	1152.467680	7.151475	-0.011794	2.035629
66.529982	1155.539463	7.156480	-0.011808	2.038151
66.572217	1158.565520	7.161485	-0.011815	2.040624
66.658996	1161.600290	7.166490	-0.011831	2.043114
67.012426	1164.559428	7.171494	-0.011895	2.045607
66.944943	1167.648937	7.176499	-0.011883	2.048095
67.121122	1170.620403	7.181504	-0.011916	2.050547
67.146773	1173.696739	7.186509	-0.011920	2.053042
67.312251	1176.658862	7.191514	-0.011950	2.055477
67.371316	1179.740710	7.196518	-0.011961	2.057979
67.591927	1182.693752	7.201523	-0.012001	2.060416
67.782261	1185.728335	7.206528	-0.012036	2.062907
67.981886	1188.743730	7.211533	-0.012072	2.065383
67.839102	1191.842897	7.216538	-0.012047	2.067835
68.095223	1194.781134	7.221542	-0.012093	2.070257
68.062491	1197.858767	7.226547	-0.012088	2.072715
68.270730	1200.824665	7.231552	-0.012125	2.075141
68.237001	1203.922949	7.236557	-0.012120	2.077609
68.430087	1206.858800	7.241562	-0.012155	2.080001
68.574324	1209.909415	7.246566	-0.012181	2.082470
68.796415	1212.899811	7.251571	-0.012221	2.084908
68.877365	1215.954098	7.256576	-0.012236	2.087358
69.126041	1218.930534	7.261581	-0.012281	2.089786
69.217279	1221.947281	7.266586	-0.012298	2.092203
69.597712	1224.912374	7.271590	-0.012367	2.094649
69.676303	1227.973408	7.276595	-0.012381	2.097093
69.760761	1230.995316	7.281600	-0.012397	2.099504
69.896388	1234.041117	7.286605	-0.012422	2.101944
70.029164	1237.066492	7.291610	-0.012446	2.104364
69.940830	1240.160831	7.296614	-0.012430	2.106781
70.006493	1243.178014	7.301619	-0.012442	2.109173
70.085529	1246.168605	7.306624	-0.012457	2.111544
70.386343	1249.148948	7.311629	-0.012511	2.113960
70.358332	1252.185838	7.316634	-0.012506	2.116335
70.624919	1255.179065	7.321638	-0.012555	2.118747
70.576853	1258.227564	7.326643	-0.012546	2.121121
