Tue Jun 02 09:14:01 2020

Number of Points = 3016
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-13.512835	-4.385181	0.655629	0.002709	0.459024
-13.697799	-4.326741	0.660634	0.002742	0.458999
-13.691885	-4.401946	0.665638	0.002741	0.458734
-13.743631	-4.404645	0.670643	0.002751	0.458657
-13.977350	-4.397117	0.675648	0.002793	0.458385
-14.220050	-4.320772	0.680653	0.002837	0.458351
-14.331592	-4.360163	0.685658	0.002857	0.458065
-14.309587	-4.376577	0.690662	0.002853	0.458034
-14.511490	-4.381581	0.695667	0.002890	0.457757
-14.685490	-4.326063	0.700672	0.002921	0.457735
-14.694098	-4.399635	0.705677	0.002923	0.457456
-14.749030	-4.394391	0.710682	0.002933	0.457405
-15.117292	-4.342226	0.715686	0.002999	0.457122
-15.184950	-4.324400	0.720691	0.003012	0.457099
-15.356020	-4.337503	0.725696	0.003042	0.456832
-15.073114	-4.452181	0.730701	0.002991	0.456777
-15.364170	-4.429047	0.735706	0.003044	0.456487
-15.621666	-4.352678	0.740710	0.003091	0.456434
-15.885629	-4.333879	0.745715	0.003138	0.456163
-15.829600	-4.363784	0.750720	0.003128	0.456126
-15.821616	-4.441854	0.755725	0.003127	0.455851
-16.182645	-4.331810	0.760730	0.003192	0.455788
-16.198029	-4.396753	0.765734	0.003195	0.455531
-16.194477	-4.428322	0.770739	0.003194	0.455420
-16.375080	-4.416956	0.775744	0.003227	0.455228
-16.612180	-4.380297	0.780749	0.003270	0.455056
-16.891018	-4.322510	0.785754	0.003320	0.454908
-16.789735	-4.397813	0.790758	0.003302	0.454763
-16.851329	-4.418077	0.795763	0.003313	0.454609
-17.037587	-4.405208	0.800768	0.003347	0.454415
-17.124036	-4.407159	0.805773	0.003363	0.454296
-17.442983	-4.348090	0.810778	0.003420	0.454100
-17.391647	-4.385252	0.815782	0.003411	0.454030
-17.752924	-4.329075	0.820787	0.003476	0.453769
-17.711353	-4.366152	0.825792	0.003469	0.453686
-17.829209	-4.388569	0.830797	0.003490	0.453451
-17.712244	-4.446326	0.835802	0.003469	0.453390
-18.396265	-4.294077	0.840806	0.003593	0.453063
-18.048331	-4.414121	0.845811	0.003530	0.453073
-18.307153	-4.407206	0.850816	0.003577	0.452763
-18.212870	-4.457078	0.855821	0.003560	0.452701
-18.777710	-4.333962	0.860826	0.003662	0.452421
-18.537284	-4.441492	0.865830	0.003619	0.452337
-19.100148	-4.303390	0.870835	0.003720	0.452115
-18.797665	-4.427010	0.875840	0.003666	0.452052
-19.055361	-4.403565	0.880845	0.003712	0.451804
-19.244319	-4.368307	0.885850	0.003747	0.451688
-19.423147	-4.357933	0.890854	0.003779	0.451493
-19.507862	-4.359700	0.895859	0.003794	0.451376
-19.732839	-4.337818	0.900864	0.003835	0.451164
-19.753081	-4.361897	0.905869	0.003839	0.451049
-19.946387	-4.343167	0.910874	0.003874	0.450866
-19.821817	-4.423518	0.915878	0.003851	0.450731
-20.278775	-4.313104	0.920883	0.003934	0.450544
-20.044623	-4.432095	0.925888	0.003891	0.450409
-20.479056	-4.325786	0.930893	0.003970	0.450235
-20.440681	-4.384185	0.935898	0.003963	0.450069
-20.676924	-4.341635	0.940902	0.004006	0.449918
-20.483662	-4.461314	0.945907	0.003971	0.449727
-20.864269	-4.354606	0.950912	0.004040	0.449625
-21.048014	-4.356281	0.955917	0.004073	0.449379
-20.929068	-4.415570	0.960922	0.004052	0.449314
-21.062836	-4.430611	0.965926	0.004076	0.449084
-21.172600	-4.417200	0.970931	0.004096	0.448990
-21.581241	-4.341527	0.975936	0.004170	0.448736
-21.603728	-4.357688	0.980941	0.004174	0.448646
-21.756620	-4.366678	0.985946	0.004201	0.448412
-21.819054	-4.372035	0.990950	0.004213	0.448310
-22.224103	-4.284994	0.995955	0.004286	0.448103
-22.150376	-4.354349	1.000960	0.004273	0.447942

-22.444669	-4.303873	1.010957	0.004326	0.447743
-22.440975	-4.377155	1.020954	0.004325	0.447475
-22.758612	-4.306740	1.030950	0.004383	0.447319
-22.768032	-4.346684	1.040947	0.004385	0.447158
-22.814323	-4.328788	1.050944	0.004393	0.447163
-22.815004	-4.330412	1.060941	0.004393	0.447155
-22.949215	-4.300986	1.070938	0.004418	0.447088
-22.905778	-4.349547	1.080934	0.004410	0.446964
-22.948774	-4.365463	1.090931	0.004418	0.446848
-22.932538	-4.341233	1.100928	0.004415	0.446958
-23.067278	-4.256093	1.110925	0.004439	0.447098
-22.939949	-4.283261	1.120922	0.004416	0.447163
-22.756145	-4.348061	1.130918	0.004383	0.447163
-22.770133	-4.343700	1.140915	0.004386	0.447160
-22.707357	-4.366392	1.150912	0.004375	0.447157
-22.722738	-4.359398	1.160909	0.004377	0.447163
-22.667436	-4.380168	1.170906	0.004368	0.447157
-22.727920	-4.356584	1.180902	0.004379	0.447165
-22.618742	-4.373304	1.190899	0.004359	0.447246
-22.543167	-4.341143	1.200896	0.004345	0.447464
-22.492708	-4.358893	1.210893	0.004336	0.447463
-22.654493	-4.301198	1.220890	0.004366	0.447465
-22.401678	-4.388856	1.230886	0.004320	0.447470
-22.372098	-4.334693	1.240883	0.004315	0.447710
-22.123594	-4.399735	1.250880	0.004270	0.447793
-22.366667	-4.313992	1.260877	0.004314	0.447792
-22.322358	-4.328310	1.270874	0.004306	0.447797
-22.178933	-4.329433	1.280870	0.004280	0.447980
-21.948892	-4.379816	1.290867	0.004239	0.448093
-22.031322	-4.349371	1.300864	0.004254	0.448098
-21.693007	-4.469905	1.310861	0.004193	0.448093
-22.038010	-4.349256	1.320858	0.004255	0.448088
-21.727870	-4.400500	1.330854	0.004199	0.448304
-21.786083	-4.348934	1.340851	0.004210	0.448418
-21.773175	-4.353799	1.350848	0.004207	0.448416
-21.871769	-4.320265	1.360845	0.004225	0.448411
-21.532610	-4.359900	1.370842	0.004164	0.448707
-21.590045	-4.333253	1.380838	0.004175	0.448730
-21.573203	-4.340095	1.390835	0.004172	0.448726
-21.492555	-4.334164	1.400832	0.004157	0.448853
-21.106019	-4.415561	1.410829	0.004087	0.449056
-21.313130	-4.340331	1.420826	0.004125	0.449064
-21.206908	-4.376808	1.430822	0.004106	0.449067
-21.251807	-4.360853	1.440819	0.004114	0.449067
-20.995702	-4.389576	1.450816	0.004068	0.449294
-21.099914	-4.349907	1.460813	0.004087	0.449304
-20.995493	-4.385368	1.470810	0.004068	0.449309
-21.056984	-4.354033	1.480806	0.004079	0.449344
-20.742480	-4.388973	1.490803	0.004022	0.449625
-20.956875	-4.315471	1.500800	0.004061	0.449616
-20.744621	-4.388401	1.510797	0.004023	0.449623
-20.732083	-4.345799	1.520794	0.004021	0.449796
-20.449654	-4.409151	1.530790	0.003970	0.449930
-20.702974	-4.322525	1.540787	0.004016	0.449919
-20.540356	-4.379966	1.550784	0.003986	0.449918
-20.422652	-4.343436	1.560781	0.003965	0.450206
-20.257982	-4.389145	1.570778	0.003935	0.450251
-20.285020	-4.379479	1.580774	0.003940	0.450251
-20.177173	-4.415532	1.590771	0.003921	0.450258
-20.181426	-4.364985	1.600768	0.003922	0.450438
-19.940671	-4.418147	1.610765	0.003878	0.450555
-20.096259	-4.363210	1.620762	0.003907	0.450555
-19.943572	-4.416926	1.630758	0.003879	0.450554
-20.062390	-4.338741	1.640755	0.003901	0.450688
-19.591123	-4.455495	1.650752	0.003816	0.450870
-19.845982	-4.365529	1.660749	0.003862	0.450869
-19.601609	-4.453686	1.670746	0.003818	0.450862
-19.814145	-4.372249	1.680742	0.003856	0.450885
-19.438933	-4.425387	1.690739	0.003788	0.451176
-19.641165	-4.353005	1.700736	0.003825	0.451180
-19.658629	-4.348188	1.710733	0.003828	0.451174
-19.591489	-4.320037	1.720730	0.003816	0.451365
-19.442172	-4.335774	1.730726	0.003789	0.451500
-19.501294	-4.312450	1.740723	0.003800	0.451509
-19.183147	-4.357692	1.750720	0.003743	0.451755
-19.120797	-4.365533	1.760717	0.003731	0.451806
-19.129363	-4.360366	1.770714	0.003733	0.451813
-19.163392	-4.348522	1.780710	0.003739	0.451812
-18.821893	-4.393150	1.790707	0.003678	0.452091
-18.971379	-4.331586	1.800704	0.003705	0.452123
-18.939626	-4.343110	1.810701	0.003699	0.452121
-18.990986	-4.309501	1.820698	0.003708	0.452177
-18.736875	-4.329435	1.830694	0.003663	0.452433
-18.778578	-4.314088	1.840691	0.003670	0.452435
-18.642016	-4.362296	1.850688	0.003646	0.452434
-18.479642	-4.346628	1.860685	0.003616	0.452702
-18.475419	-4.332112	1.870682	0.003616	0.452760
-18.369555	-4.369250	1.880678	0.003597	0.452760
-18.454150	-4.340053	1.890675	0.003612	0.452757
-18.240133	-4.340851	1.900672	0.003573	0.453031
-18.166393	-4.359277	1.910669	0.003560	0.453058
-18.272343	-4.321592	1.920666	0.003579	0.453058
-18.135196	-4.371134	1.930662	0.003555	0.453054
-17.935978	-4.354505	1.940659	0.003519	0.453372
-17.861658	-4.377239	1.950656	0.003505	0.453384
-17.892744	-4.365987	1.960653	0.003511	0.453385
-17.845616	-4.383700	1.970650	0.003503	0.453380
-17.741938	-4.392037	1.980646	0.003484	0.453483
-17.526693	-4.409163	1.990643	0.003445	0.453698
-17.639994	-4.368375	2.000640	0.003466	0.453700
-17.679901	-4.356197	2.010637	0.003473	0.453693
-17.533422	-4.406623	2.020634	0.003447	0.453697
-17.364087	-4.380279	2.030630	0.003416	0.454012
-17.266579	-4.407922	2.040627	0.003399	0.454036
-17.294025	-4.399947	2.050624	0.003404	0.454029
-17.417975	-4.355958	2.060621	0.003426	0.454029
-17.241378	-4.370693	2.070618	0.003394	0.454203
-17.074163	-4.404637	2.080614	0.003364	0.454294
-17.177691	-4.369067	2.090611	0.003383	0.454290
-17.202724	-4.361154	2.100608	0.003388	0.454286
-16.898874	-4.385900	2.110605	0.003333	0.454587
-16.775694	-4.424947	2.120602	0.003311	0.454602
-16.936148	-4.368609	2.130598	0.003340	0.454601
-16.802961	-4.415413	2.140595	0.003316	0.454601
-16.732385	-4.373514	2.150592	0.003303	0.454845
-16.618743	-4.398671	2.160589	0.003283	0.454899
-16.642115	-4.388718	2.170586	0.003287	0.454904
-16.663950	-4.378633	2.180582	0.003291	0.454912
-16.403684	-4.384986	2.190579	0.003244	0.455224
-16.354492	-4.402288	2.200576	0.003235	0.455224
-16.527356	-4.341051	2.210573	0.003267	0.455224
-16.340223	-4.374133	2.220570	0.003233	0.455344
-16.210859	-4.367781	2.230566	0.003209	0.455533
-16.205785	-4.370927	2.240563	0.003209	0.455527
-16.278902	-4.345110	2.250560	0.003222	0.455527
-15.929722	-4.381575	2.260557	0.003159	0.455843
-15.904021	-4.389640	2.270554	0.003154	0.455846
-16.045139	-4.342286	2.280550	0.003180	0.455836
-16.030330	-4.322076	2.290547	0.003177	0.455929
-15.634937	-4.399199	2.300544	0.003106	0.456155
-15.746865	-4.359719	2.310541	0.003126	0.456155
-15.706657	-4.374420	2.320538	0.003119	0.456152
-15.686289	-4.336486	2.330534	0.003116	0.456316
-15.347757	-4.408216	2.340531	0.003054	0.456489
-15.553387	-4.338022	2.350528	0.003092	0.456480
-15.418084	-4.386910	2.360525	0.003067	0.456475
-15.332662	-4.404399	2.370522	0.003052	0.456521
-15.157006	-4.392863	2.380518	0.003020	0.456788
-15.200281	-4.375778	2.390515	0.003028	0.456794
-15.156725	-4.391425	2.400512	0.003020	0.456792
-15.128874	-4.402178	2.410509	0.003015	0.456788
-14.965510	-4.384567	2.420506	0.002986	0.457062
-14.934392	-4.384909	2.430502	0.002980	0.457100
-14.777917	-4.440212	2.440499	0.002952	0.457099
-14.826729	-4.422945	2.450496	0.002961	0.457098
-14.823801	-4.405186	2.460493	0.002961	0.457166
-14.581512	-4.423400	2.470490	0.002917	0.457410
-14.617450	-4.410566	2.480486	0.002924	0.457410
-14.677333	-4.389632	2.490483	0.002935	0.457409
-14.447372	-4.470685	2.500480	0.002893	0.457408
-14.335241	-4.422359	2.510477	0.002873	0.457727
-14.333707	-4.418308	2.520474	0.002873	0.457743
-14.320355	-4.424240	2.530470	0.002870	0.457738
-14.403901	-4.395157	2.540467	0.002886	0.457736
-14.164529	-4.416603	2.550464	0.002842	0.457964
-14.084988	-4.422444	2.560461	0.002828	0.458044
-14.154819	-4.397992	2.570458	0.002841	0.458043
-14.081188	-4.424481	2.580454	0.002828	0.458041
-13.950344	-4.408004	2.590451	0.002804	0.458268
-13.782697	-4.442216	2.600448	0.002774	0.458357
-13.933015	-4.387920	2.610445	0.002801	0.458361
-13.899456	-4.401217	2.620442	0.002795	0.458356
-13.768676	-4.373169	2.630438	0.002771	0.458624
-13.679388	-4.389968	2.640435	0.002755	0.458677
-13.623393	-4.410637	2.650432	0.002745	0.458673
-13.535112	-4.433446	2.660429	0.002730	0.458702
-13.398453	-4.397453	2.670426	0.002705	0.459007
-13.347217	-4.415723	2.680422	0.002696	0.459006
-13.352051	-4.414309	2.690419	0.002697	0.459004
-13.381063	-4.402300	2.700416	0.002702	0.459010
-13.189391	-4.406371	2.710413	0.002667	0.459239
-13.115935	-4.431785	2.720410	0.002654	0.459240
-13.257112	-4.381240	2.730406	0.002680	0.459243
-13.069835	-4.391370	2.740403	0.002646	0.459445
-13.052015	-4.366923	2.750400	0.002643	0.459555
-13.004221	-4.385210	2.760397	0.002634	0.459549
-12.968975	-4.385806	2.770394	0.002628	0.459592
-12.500848	-4.477571	2.780390	0.002544	0.459856
-12.658277	-4.422365	2.790387	0.002572	0.459855
-12.545626	-4.462300	2.800384	0.002552	0.459853
-12.634126	-4.430912	2.810381	0.002568	0.459853
-12.550695	-4.410100	2.820378	0.002553	0.460034
-12.406158	-4.420715	2.830374	0.002527	0.460180
-12.504556	-4.384465	2.840371	0.002545	0.460185
-12.331816	-4.446408	2.850368	0.002514	0.460180
-12.178178	-4.462371	2.860365	0.002486	0.460318
-12.022681	-4.469146	2.870362	0.002458	0.460491
-12.098790	-4.441607	2.880358	0.002472	0.460493
-12.044405	-4.463541	2.890355	0.002462	0.460482
-12.226192	-4.398158	2.900352	0.002495	0.460486
-12.037165	-4.384334	2.910349	0.002461	0.460776
-11.916665	-4.418843	2.920346	0.002439	0.460805
-11.974235	-4.398913	2.930342	0.002450	0.460803
-11.745907	-4.429312	2.940339	0.002408	0.460983
-11.567766	-4.454182	2.950336	0.002376	0.461119
-11.687427	-4.413714	2.960333	0.002398	0.461112
-11.497359	-4.480317	2.970330	0.002364	0.461113
-11.478104	-4.488633	2.980326	0.002360	0.461107
-11.310582	-4.475592	2.990323	0.002330	0.461367
-11.312465	-4.451646	3.000320	0.002331	0.461450
-11.414610	-4.419079	3.010317	0.002349	0.461437
-11.276027	-4.466521	3.020314	0.002324	0.461442
-11.191471	-4.455092	3.030310	0.002309	0.461590
-10.968057	-4.491383	3.040307	0.002269	0.461742
-11.266117	-4.387596	3.050304	0.002323	0.461737
-11.065908	-4.455702	3.060301	0.002287	0.461745
-11.116488	-4.379640	3.070298	0.002296	0.461954
-10.935973	-4.414676	3.080294	0.002263	0.462057
-11.100659	-4.356537	3.090291	0.002293	0.462056
-10.635504	-4.476072	3.100288	0.002209	0.462216
-10.752369	-4.395166	3.110285	0.002230	0.462358
-10.585688	-4.450501	3.120282	0.002200	0.462370
-10.810130	-4.371685	3.130278	0.002241	0.462368
-10.329615	-4.483955	3.140275	0.002154	0.462573
-10.513870	-4.386204	3.150272	0.002188	0.462690
-10.382161	-4.431739	3.160269	0.002164	0.462693
-10.567303	-4.366465	3.170266	0.002197	0.462692
-10.190827	-4.426048	3.180262	0.002129	0.462955
-10.283177	-4.382896	3.190259	0.002146	0.462992
-10.153120	-4.427195	3.200256	0.002123	0.462997
-10.293837	-4.363988	3.210253	0.002148	0.463046
-9.695946	-4.498311	3.220250	0.002040	0.463320
-9.859185	-4.441794	3.230246	0.002070	0.463315
-9.919708	-4.422014	3.240243	0.002081	0.463309
-9.885862	-4.432445	3.250240	0.002075	0.463314
-9.747787	-4.430854	3.260237	0.002050	0.463494
-9.830516	-4.363246	3.270234	0.002065	0.463631
-9.627577	-4.436603	3.280230	0.002028	0.463624
-9.708291	-4.407788	3.290227	0.002043	0.463625
-9.337749	-4.454546	3.300224	0.001976	0.463925
-9.273313	-4.466060	3.310221	0.001965	0.463965
-9.507646	-4.384099	3.320218	0.002007	0.463962
-9.475130	-4.393646	3.330214	0.002001	0.463968
-9.238366	-4.434070	3.340211	0.001959	0.464122
-9.231864	-4.408906	3.350208	0.001958	0.464219
-9.143135	-4.441258	3.360205	0.001942	0.464215
-9.150301	-4.438940	3.370202	0.001943	0.464214
-9.029099	-4.415753	3.380198	0.001921	0.464449
-8.895032	-4.441054	3.390195	0.001897	0.464527
-8.868332	-4.451396	3.400192	0.001892	0.464523
-8.896492	-4.441884	3.410189	0.001897	0.464521
-8.851045	-4.396640	3.420186	0.001889	0.464740
-8.621895	-4.451266	3.430182	0.001848	0.464833
-8.646011	-4.443148	3.440179	0.001852	0.464831
-8.635507	-4.445935	3.450176	0.001851	0.464834
-8.505566	-4.427848	3.460173	0.001827	0.465062
-8.382185	-4.445986	3.470170	0.001805	0.465152
-8.461104	-4.417040	3.480166	0.001819	0.465155
-8.430108	-4.427816	3.490163	0.001814	0.465155
-8.263888	-4.414001	3.500160	0.001784	0.465414
-8.343255	-4.372780	3.510157	0.001798	0.465460
-8.309931	-4.384202	3.520154	0.001792	0.465461
-8.201585	-4.357999	3.530150	0.001773	0.465690
-8.157840	-4.349253	3.540147	0.001765	0.465776
-8.125461	-4.361446	3.550144	0.001759	0.465773
-7.965312	-4.350046	3.560141	0.001730	0.466015
-7.849826	-4.370123	3.570138	0.001710	0.466088
-7.737725	-4.411977	3.580134	0.001689	0.466079
-7.805793	-4.385628	3.590131	0.001702	0.466086
-7.576037	-4.379843	3.600128	0.001660	0.466395
-7.503452	-4.398859	3.610125	0.001647	0.466418
-7.450812	-4.417211	3.620122	0.001638	0.466419
-7.531307	-4.388189	3.630118	0.001653	0.466420
-7.406485	-4.372384	3.640115	0.001630	0.466633
-7.275250	-4.392820	3.650112	0.001606	0.466724
-7.263120	-4.397614	3.660109	0.001604	0.466722
-7.183945	-4.425814	3.670106	0.001590	0.466720
-7.142976	-4.425620	3.680102	0.001583	0.466772
-6.977232	-4.409427	3.690099	0.001553	0.467037
-7.057774	-4.382891	3.700096	0.001568	0.467030
-6.966431	-4.413459	3.710093	0.001551	0.467035
-6.920295	-4.412816	3.720090	0.001543	0.467095
-6.779578	-4.392558	3.730086	0.001518	0.467343
-6.716481	-4.415749	3.740083	0.001506	0.467339
-6.587091	-4.460047	3.750080	0.001483	0.467343
-6.537970	-4.478904	3.760077	0.001474	0.467337
-6.519319	-4.445805	3.770074	0.001471	0.467478
-6.307453	-4.466878	3.780070	0.001433	0.467668
-6.435474	-4.418947	3.790067	0.001456	0.467677
-6.297497	-4.469184	3.800064	0.001431	0.467671
-6.378638	-4.439725	3.810061	0.001446	0.467673
-6.203655	-4.457851	3.820058	0.001414	0.467828
-6.069881	-4.464877	3.830054	0.001390	0.467970
-6.097933	-4.453924	3.840051	0.001395	0.467973
-6.209659	-4.416102	3.850048	0.001416	0.467967
-6.039477	-4.453095	3.860045	0.001385	0.468048
-5.993907	-4.401373	3.870042	0.001377	0.468288
-5.922442	-4.424390	3.880038	0.001364	0.468295
-5.886179	-4.438189	3.890035	0.001357	0.468291
-5.689180	-4.462631	3.900032	0.001322	0.468450
-5.608632	-4.446556	3.910029	0.001307	0.468608
-5.605231	-4.450037	3.920026	0.001307	0.468599
-5.648586	-4.434404	3.930022	0.001315	0.468600
-5.593918	-4.428133	3.940019	0.001305	0.468690
-5.330415	-4.449099	3.950016	0.001257	0.468944
-5.403016	-4.424600	3.960013	0.001271	0.468940
-5.291419	-4.464328	3.970010	0.001251	0.468938
-5.287015	-4.464529	3.980006	0.001250	0.468942
-5.215006	-4.422944	3.990003	0.001237	0.469179
-5.004056	-4.494995	4.000000	0.001199	0.469187
-5.107163	-4.459511	4.009997	0.001218	0.469183
-5.030672	-4.485916	4.019994	0.001204	0.469184
-4.887837	-4.465569	4.029990	0.001178	0.469434
-4.837218	-4.464521	4.039987	0.001169	0.469501
-4.803050	-4.477551	4.049984	0.001163	0.469497
-4.799952	-4.478580	4.059981	0.001163	0.469496
-4.804358	-4.440402	4.069978	0.001163	0.469625
-4.674288	-4.435137	4.079974	0.001140	0.469806
-4.571556	-4.473054	4.089971	0.001122	0.469799
-4.710342	-4.412786	4.099968	0.001147	0.469839
-4.296076	-4.478565	4.109965	0.001072	0.470122
-4.286594	-4.479194	4.119962	0.001070	0.470131
-4.392088	-4.441756	4.129958	0.001089	0.470132
-4.407909	-4.433222	4.139955	0.001092	0.470141
-4.159345	-4.440371	4.149952	0.001048	0.470425
