Tue Jun 02 09:08:45 2020

Number of Points = 3029
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-5.724047	-4.730670	4.029990	0.001238	0.466758
-5.473778	-4.741072	4.039987	0.001193	0.467034
-5.415281	-4.759250	4.049984	0.001183	0.467043
-5.479580	-4.726917	4.059981	0.001194	0.467076
-5.168700	-4.761344	4.069978	0.001138	0.467343
-5.223064	-4.741578	4.079974	0.001148	0.467345
-5.142933	-4.769697	4.089971	0.001134	0.467345
-4.976005	-4.775469	4.099968	0.001104	0.467533
-4.955561	-4.743260	4.109965	0.001100	0.467673
-4.835768	-4.785229	4.119962	0.001079	0.467673
-4.940097	-4.746904	4.129958	0.001098	0.467678
-4.858016	-4.733729	4.139955	0.001083	0.467827
-4.626719	-4.774902	4.149952	0.001041	0.467970
-4.691598	-4.750714	4.159949	0.001053	0.467974
-4.749028	-4.729438	4.169946	0.001063	0.467977
-4.505835	-4.744542	4.179942	0.001020	0.468227
-4.448513	-4.744685	4.189939	0.001009	0.468298
-4.471990	-4.737930	4.199936	0.001014	0.468292
-4.248348	-4.816431	4.209933	0.000973	0.468292
-4.207370	-4.779519	4.219930	0.000966	0.468474
-4.109860	-4.777018	4.229926	0.000948	0.468604
-4.187532	-4.748231	4.239923	0.000963	0.468609
-4.239399	-4.728298	4.249920	0.000972	0.468614
-4.146460	-4.702146	4.259917	0.000955	0.468822
-3.878608	-4.764150	4.269914	0.000907	0.468937
-3.792056	-4.792328	4.279910	0.000891	0.468944
-3.867069	-4.765943	4.289907	0.000905	0.468944
-3.871912	-4.735104	4.299904	0.000906	0.469046
-3.611793	-4.785392	4.309901	0.000859	0.469192
-3.658778	-4.768877	4.319898	0.000868	0.469192
-3.564611	-4.801557	4.329894	0.000851	0.469193
-3.619933	-4.758211	4.339891	0.000861	0.469277
-3.259015	-4.820671	4.349888	0.000796	0.469506
-3.324963	-4.797107	4.359885	0.000808	0.469506
-3.373458	-4.779441	4.369882	0.000817	0.469508
-3.417689	-4.765519	4.379878	0.000825	0.469501
-2.950784	-4.846058	4.389875	0.000740	0.469798
-2.996485	-4.827104	4.399872	0.000749	0.469807
-3.051666	-4.809885	4.409869	0.000759	0.469799
-3.138970	-4.778903	4.419866	0.000775	0.469799
-3.135614	-4.748935	4.429862	0.000774	0.469909
-2.888769	-4.770962	4.439859	0.000730	0.470138
-2.950051	-4.751053	4.449856	0.000741	0.470131
-2.974189	-4.732318	4.459853	0.000745	0.470167
-2.781748	-4.725315	4.469850	0.000711	0.470431
-2.745628	-4.737797	4.479846	0.000704	0.470431
-2.608849	-4.785817	4.489843	0.000680	0.470431
-2.588990	-4.721839	4.499840	0.000676	0.470682
-2.524951	-4.727284	4.509837	0.000665	0.470742
-2.477267	-4.741321	4.519834	0.000656	0.470751
-2.339796	-4.784563	4.529830	0.000631	0.470769
-2.167188	-4.762900	4.539827	0.000600	0.471059
-2.298224	-4.718584	4.549824	0.000624	0.471052
-2.178451	-4.761760	4.559821	0.000602	0.471048
-2.037751	-4.810276	4.569818	0.000577	0.471051
-2.052359	-4.716079	4.579814	0.000580	0.471365
-2.021728	-4.722262	4.589811	0.000574	0.471381
-1.877372	-4.771745	4.599808	0.000548	0.471385
-1.914394	-4.743579	4.609805	0.000555	0.471438
-1.881840	-4.682836	4.619802	0.000549	0.471692
-1.846329	-4.695014	4.629798	0.000543	0.471692
-1.719975	-4.739215	4.639795	0.000520	0.471693
-1.559149	-4.707667	4.649792	0.000491	0.472003
-1.593290	-4.696424	4.659789	0.000497	0.472000
-1.594390	-4.694854	4.669786	0.000498	0.472003
-1.512078	-4.680212	4.679782	0.000483	0.472157
-1.503695	-4.639153	4.689779	0.000482	0.472311
-1.612364	-4.600575	4.699776	0.000501	0.472311
-1.401512	-4.586978	4.709773	0.000463	0.472620
-1.348121	-4.599094	4.719770	0.000454	0.472643
-1.308768	-4.587502	4.729766	0.000447	0.472732
-1.313541	-4.525106	4.739763	0.000448	0.472945
-1.203876	-4.565588	4.749760	0.000428	0.472938
-1.144706	-4.510450	4.759757	0.000417	0.473205
-1.145425	-4.494378	4.769754	0.000417	0.473260
-1.115163	-4.459036	4.779750	0.000412	0.473421
-1.077965	-4.429618	4.789747	0.000405	0.473569
-1.021368	-4.412489	4.799744	0.000395	0.473699
-1.044863	-4.343181	4.809741	0.000400	0.473912
-0.859366	-4.376951	4.819738	0.000366	0.474023
-0.917853	-4.313329	4.829734	0.000377	0.474173
-0.772804	-4.324209	4.839731	0.000351	0.474314
-0.723167	-4.292082	4.849728	0.000342	0.474487
-0.787975	-4.229826	4.859725	0.000354	0.474624
-0.968359	-4.118297	4.869722	0.000386	0.474792
-0.869412	-4.061933	4.879718	0.000369	0.475111
-0.705047	-4.067000	4.889715	0.000339	0.475295
-0.647076	-4.051918	4.899712	0.000329	0.475419
-0.757239	-3.924691	4.909709	0.000349	0.475727
-0.706148	-3.884530	4.919706	0.000339	0.475930
-0.778652	-3.786293	4.929702	0.000353	0.476183
-0.689287	-3.745696	4.939699	0.000337	0.476434
-0.608613	-3.706030	4.949696	0.000322	0.476671
-0.542342	-3.637932	4.959693	0.000310	0.476990
-0.530199	-3.573012	4.969690	0.000308	0.477230
-0.559099	-3.486299	4.979686	0.000313	0.477496
-0.514283	-3.419574	4.989683	0.000305	0.477783
-0.552113	-3.323368	4.999680	0.000312	0.478071
-0.468915	-3.260933	5.009677	0.000297	0.478389
-0.458574	-3.172995	5.019674	0.000295	0.478707
-0.464873	-3.087866	5.029670	0.000297	0.478994
-0.475424	-3.002766	5.039667	0.000299	0.479276
-0.525394	-2.885615	5.049664	0.000308	0.479620
-0.468671	-2.803931	5.059661	0.000298	0.479972
-0.494853	-2.685415	5.069658	0.000302	0.480350
-0.518171	-2.558063	5.079654	0.000307	0.480762
-0.429721	-2.478545	5.089651	0.000291	0.481144
-0.356314	-2.391895	5.099648	0.000278	0.481532
-0.431937	-2.242521	5.109645	0.000291	0.481955
-0.355562	-2.148056	5.119642	0.000278	0.482373
-0.381435	-2.022467	5.129638	0.000282	0.482774
-0.270345	-1.925598	5.139635	0.000262	0.483242
-0.213481	-1.824104	5.149632	0.000252	0.483659
-0.194603	-1.720139	5.159629	0.000249	0.484039
-0.118929	-1.616455	5.169626	0.000235	0.484486
-0.177699	-1.475745	5.179622	0.000246	0.484897
-0.162509	-1.339429	5.189619	0.000243	0.485382
-0.130238	-1.220511	5.199616	0.000238	0.485827
-0.092750	-1.087473	5.209613	0.000231	0.486327
-0.129175	-0.943602	5.219610	0.000238	0.486774
-0.050840	-0.813531	5.229606	0.000223	0.487312
0.022363	-0.702603	5.239603	0.000210	0.487778
0.034280	-0.553278	5.249600	0.000208	0.488300
0.100523	-0.430259	5.259597	0.000196	0.488798
-0.005738	-0.263152	5.269594	0.000216	0.489238
0.101492	-0.135512	5.279590	0.000196	0.489800
-0.046113	0.071473	5.289587	0.000223	0.490325
0.000000	0.154815	5.299584	0.000215	0.490662

-0.069488	0.321664	5.304589	0.000227	0.491144
0.035352	0.562514	5.309594	0.000208	0.492083
0.066010	0.977953	5.314598	0.000203	0.493521
0.130358	1.501273	5.319603	0.000191	0.495357
0.349340	2.119006	5.324608	0.000152	0.497684
0.139548	2.987873	5.329613	0.000190	0.500333
0.427051	3.810286	5.334618	0.000138	0.503393
0.462488	4.850692	5.339622	0.000131	0.506859
0.490741	5.983202	5.344627	0.000126	0.510593
0.632741	7.201787	5.349632	0.000100	0.514708
0.675797	8.552667	5.354637	0.000092	0.519102
0.915294	9.927663	5.359642	0.000049	0.523755
1.050462	11.451827	5.364646	0.000025	0.528722
0.900091	13.165349	5.369651	0.000052	0.533918
1.016218	14.875851	5.374656	0.000031	0.539345
1.257299	16.632411	5.379661	-0.000013	0.544992
1.261244	18.554858	5.384666	-0.000014	0.550831
1.416507	20.522420	5.389670	-0.000042	0.556901
1.570981	22.550668	5.394675	-0.000070	0.563085
1.742425	24.667094	5.399680	-0.000101	0.569477
2.106835	26.796554	5.404685	-0.000167	0.576030
2.094104	29.119394	5.409690	-0.000165	0.582684
2.078105	31.525769	5.414694	-0.000162	0.589495
2.215397	33.940175	5.419699	-0.000187	0.596401
2.404167	36.391267	5.424704	-0.000222	0.603378
2.664892	38.893843	5.429709	-0.000269	0.610485
2.789436	41.487640	5.434714	-0.000292	0.617627
2.929708	44.150384	5.439718	-0.000317	0.624885
2.985505	46.884898	5.444723	-0.000327	0.632171
3.163429	49.624564	5.449728	-0.000360	0.639498
3.278604	52.435308	5.454733	-0.000381	0.646869
3.460675	55.274460	5.459738	-0.000414	0.654288
3.501247	58.197049	5.464742	-0.000421	0.661709
3.825630	61.078805	5.469747	-0.000480	0.669193
3.924267	64.064678	5.474752	-0.000498	0.676656
4.151383	67.049820	5.479757	-0.000540	0.684145
4.333578	70.067279	5.484762	-0.000573	0.691593
4.401529	73.164510	5.489766	-0.000585	0.699056
4.610000	76.233843	5.494771	-0.000623	0.706490
4.773711	79.351888	5.499776	-0.000653	0.713924
4.956520	82.476638	5.504781	-0.000686	0.721312
4.949574	85.698174	5.509786	-0.000685	0.728694
5.109729	88.873342	5.514790	-0.000714	0.736029
5.366036	92.040196	5.519795	-0.000761	0.743349
5.509145	95.256554	5.524800	-0.000787	0.750619
5.687771	98.492814	5.529805	-0.000819	0.757890
5.813949	101.737100	5.534810	-0.000843	0.765070
5.941819	105.000332	5.539814	-0.000866	0.772225
6.145369	108.252402	5.544819	-0.000903	0.779347
6.221715	111.547638	5.549824	-0.000917	0.786401
6.306748	114.858540	5.554829	-0.000933	0.793432
6.537926	118.109233	5.559834	-0.000975	0.800382
6.642496	121.411813	5.564838	-0.000994	0.807288
6.989656	124.643630	5.569843	-0.001057	0.814164
7.919631	127.683215	5.574848	-0.001225	0.821004
8.019616	131.035867	5.579853	-0.001243	0.827835
8.150121	134.375877	5.584858	-0.001267	0.834606
8.514636	137.612639	5.589862	-0.001333	0.841280
8.727904	140.918264	5.594867	-0.001372	0.847932
8.912837	144.238110	5.599872	-0.001406	0.854542
8.890333	147.610019	5.604877	-0.001402	0.861061
9.101650	150.919245	5.609882	-0.001440	0.867568
9.196938	154.255438	5.614886	-0.001458	0.874000
9.613433	157.459652	5.619891	-0.001533	0.880347
10.270169	160.600319	5.624896	-0.001652	0.886686
10.498334	163.907627	5.629901	-0.001694	0.893013
10.534366	167.259251	5.634906	-0.001700	0.899254
10.604508	170.603158	5.639910	-0.001713	0.905459
10.793476	173.900680	5.644915	-0.001748	0.911612
11.132528	177.135383	5.649920	-0.001809	0.917705
11.126364	180.478004	5.654925	-0.001808	0.923736
11.531900	183.675671	5.659930	-0.001882	0.929724
11.807297	186.921069	5.664934	-0.001932	0.935679
12.019169	190.182425	5.669939	-0.001970	0.941585
12.035642	193.512803	5.674944	-0.001974	0.947456
12.447199	196.706022	5.679949	-0.002048	0.953291
12.948168	199.835765	5.684954	-0.002139	0.959033
13.157665	203.105088	5.689958	-0.002177	0.964808
13.245999	206.386990	5.694963	-0.002193	0.970498
13.548277	209.612106	5.699968	-0.002248	0.976185
13.538387	212.915512	5.704973	-0.002247	0.981788
13.671377	216.176812	5.709978	-0.002271	0.987371
13.805631	219.431651	5.714982	-0.002295	0.992913
14.279383	222.559482	5.719987	-0.002381	0.998409
14.563842	225.743262	5.724992	-0.002433	1.003858
14.778002	228.955235	5.729997	-0.002472	1.009284
15.396456	232.023745	5.735002	-0.002584	1.014675
15.852651	235.163093	5.740006	-0.002666	1.020062
15.851386	238.451275	5.745011	-0.002666	1.025405
16.090581	241.658106	5.750016	-0.002710	1.030723
16.262126	244.869061	5.755021	-0.002741	1.035983
16.579245	248.026304	5.760026	-0.002799	1.041210
16.713131	251.240523	5.765030	-0.002823	1.046402
16.973709	254.422835	5.770035	-0.002870	1.051586
17.317119	257.565260	5.775040	-0.002933	1.056728
17.713534	260.692662	5.780045	-0.003004	1.061849
17.973980	263.868254	5.785050	-0.003052	1.066948
18.082310	267.096448	5.790054	-0.003072	1.072022
18.353249	270.246305	5.795059	-0.003121	1.077039
18.556077	273.418853	5.800064	-0.003158	1.082030
18.604443	276.638839	5.805069	-0.003167	1.086990
18.818923	279.802201	5.810074	-0.003206	1.091929
19.114615	282.920805	5.815078	-0.003259	1.096819
19.509340	286.031734	5.820083	-0.003331	1.101728
19.922303	289.112295	5.825088	-0.003406	1.106578
20.382642	292.208129	5.830093	-0.003489	1.111455
20.674651	295.336430	5.835098	-0.003542	1.116272
20.841118	298.513363	5.840102	-0.003572	1.121076
21.199384	301.629171	5.845107	-0.003637	1.125867
21.455197	304.784119	5.850112	-0.003684	1.130644
21.496139	307.985194	5.855117	-0.003691	1.135360
22.035592	311.033821	5.860122	-0.003789	1.140083
22.241880	314.188542	5.865126	-0.003827	1.144775
22.164356	317.451500	5.870131	-0.003813	1.149463
22.403823	320.568525	5.875136	-0.003856	1.154079
22.586435	323.695327	5.880141	-0.003890	1.158663
22.768323	326.840297	5.885146	-0.003923	1.163254
22.668816	330.054065	5.890150	-0.003905	1.167787
23.019770	333.126650	5.895155	-0.003969	1.172322
23.112485	336.271619	5.900160	-0.003986	1.176816
23.146868	339.429318	5.905165	-0.003992	1.181283
23.699385	342.435047	5.910170	-0.004092	1.185769
23.797420	345.573226	5.915174	-0.004110	1.190205
24.211835	348.625155	5.920179	-0.004185	1.194656
24.571936	351.675614	5.925184	-0.004250	1.199062
24.740108	354.809065	5.930189	-0.004281	1.203476
24.850336	357.962851	5.935194	-0.004301	1.207875
24.933491	361.122409	5.940198	-0.004316	1.212253
25.191128	364.181941	5.945203	-0.004363	1.216559
25.340741	367.329389	5.950208	-0.004391	1.220920
25.261014	370.500235	5.955213	-0.004376	1.225191
25.617680	373.566918	5.960218	-0.004441	1.229508
25.893572	376.629049	5.965222	-0.004491	1.233766
25.925276	379.773333	5.970227	-0.004497	1.238008
26.211588	382.842333	5.975232	-0.004549	1.242251
26.214644	385.976633	5.980237	-0.004550	1.246438
26.719221	388.979345	5.985242	-0.004641	1.250663
26.990994	392.048099	5.990246	-0.004691	1.254856
27.163926	395.137815	5.995251	-0.004722	1.259018
27.563169	398.191603	6.000256	-0.004794	1.263221
27.745737	401.283773	6.005261	-0.004828	1.267363
27.844425	404.432251	6.010266	-0.004846	1.271528
28.044922	407.497558	6.015270	-0.004882	1.275616
28.573154	410.479847	6.020275	-0.004978	1.279728
28.750889	413.594466	6.025280	-0.005010	1.283844
28.799807	416.747288	6.030285	-0.005019	1.287939
28.908410	419.870490	6.035290	-0.005039	1.292009
29.148751	422.931426	6.040294	-0.005083	1.296044
29.329877	426.011648	6.045299	-0.005116	1.300066
29.285045	429.200303	6.050304	-0.005108	1.304115
29.331723	432.317213	6.055309	-0.005116	1.308100
29.782599	435.316123	6.060314	-0.005198	1.312097
30.210443	438.316788	6.065318	-0.005276	1.316075
30.178048	441.464460	6.070323	-0.005270	1.320029
30.273332	444.568557	6.075328	-0.005287	1.323970
30.361779	447.682408	6.080333	-0.005304	1.327910
30.328247	450.802764	6.085338	-0.005298	1.331794
30.622198	453.828590	6.090342	-0.005351	1.335687
30.594154	456.943700	6.095347	-0.005346	1.339544
30.578502	460.082682	6.100352	-0.005344	1.343425
30.817143	463.105496	6.105357	-0.005387	1.347258
31.062911	466.146141	6.110362	-0.005432	1.351105
31.303231	469.165374	6.115366	-0.005475	1.354912
31.634808	472.187877	6.120371	-0.005535	1.358751
31.961604	475.196088	6.125376	-0.005595	1.362559
32.428615	478.194773	6.130381	-0.005679	1.366402
32.428594	481.330722	6.135386	-0.005680	1.370210
32.812665	484.345337	6.140390	-0.005749	1.374017
32.910846	487.446918	6.145395	-0.005767	1.377802
33.042667	490.561214	6.150400	-0.005791	1.381605
33.105535	493.646499	6.155405	-0.005803	1.385336
33.274297	496.743804	6.160410	-0.005834	1.389113
33.297940	499.845619	6.165414	-0.005838	1.392827
33.503390	502.904836	6.170419	-0.005875	1.396554
33.872753	505.878420	6.175424	-0.005942	1.400235
34.243566	508.898256	6.180429	-0.006010	1.403961
34.462340	511.956265	6.185434	-0.006049	1.407662
34.595829	515.053057	6.190438	-0.006074	1.411364
34.671617	518.131848	6.195443	-0.006088	1.415014
34.922357	521.190600	6.200448	-0.006133	1.418699
35.213177	524.209044	6.205453	-0.006186	1.422343
35.715150	527.195457	6.210458	-0.006277	1.426024
35.984358	530.235764	6.215462	-0.006326	1.429667
36.361177	533.261191	6.220467	-0.006394	1.433325
36.420506	536.367498	6.225472	-0.006405	1.436943
36.827827	539.379834	6.230477	-0.006479	1.440580
37.021072	542.461672	6.235482	-0.006514	1.444204
37.105913	545.580854	6.240486	-0.006529	1.447819
37.317650	548.650094	6.245491	-0.006568	1.451418
37.565023	551.694946	6.250496	-0.006613	1.454994
37.709190	554.759898	6.255501	-0.006639	1.458544
38.010302	557.818316	6.260506	-0.006694	1.462137
38.447865	560.793945	6.265510	-0.006773	1.465681
38.675800	563.872904	6.270515	-0.006814	1.469252
38.795987	566.973766	6.275520	-0.006836	1.472799
38.901464	570.058166	6.280525	-0.006856	1.476314
39.160531	573.081077	6.285530	-0.006903	1.479808
39.401244	576.138457	6.290534	-0.006946	1.483327
39.291586	579.292382	6.295539	-0.006927	1.486813
39.545154	582.337652	6.300544	-0.006973	1.490306
39.624819	585.392896	6.305549	-0.006987	1.493737
39.986256	588.397079	6.310554	-0.007053	1.497208
39.969320	591.517768	6.315558	-0.007050	1.500660
40.232293	594.536287	6.320563	-0.007098	1.504094
40.565991	597.555548	6.325568	-0.007158	1.507548
40.736356	600.630643	6.330573	-0.007189	1.510994
40.923905	603.634722	6.335578	-0.007224	1.514362
41.006968	606.747394	6.340582	-0.007239	1.517802
41.166387	609.779893	6.345587	-0.007268	1.521175
41.557000	612.770010	6.350592	-0.007339	1.524579
41.699420	615.839123	6.355597	-0.007365	1.527971
41.914341	618.898141	6.360602	-0.007404	1.531370
42.011422	621.962869	6.365606	-0.007421	1.534725
42.127720	625.052836	6.370611	-0.007443	1.538108
42.130945	628.150690	6.375616	-0.007443	1.541450
42.373043	631.169242	6.380621	-0.007487	1.544786
42.347470	634.269078	6.385626	-0.007483	1.548106
42.906905	637.215098	6.390630	-0.007584	1.551463
43.024108	640.241071	6.395635	-0.007606	1.554741
43.200396	643.298483	6.400640	-0.007638	1.558066
43.372744	646.354065	6.405645	-0.007669	1.561381
43.515204	649.396555	6.410650	-0.007695	1.564664
43.604716	652.478098	6.415654	-0.007712	1.567963
43.714687	655.554960	6.420659	-0.007732	1.571257
43.722876	658.601701	6.425664	-0.007733	1.574477
43.915485	661.651676	6.430669	-0.007768	1.577759
43.917940	664.731080	6.435674	-0.007769	1.580998
43.937814	667.804896	6.440678	-0.007773	1.584230
44.071974	670.847561	6.445683	-0.007797	1.587463
44.321742	673.857325	6.450688	-0.007843	1.590696
44.780546	676.765675	6.455693	-0.007926	1.593888
45.209715	679.747746	6.460698	-0.008004	1.597141
45.153404	682.873625	6.465702	-0.007994	1.600368
45.521712	685.852251	6.470707	-0.008060	1.603583
45.602242	688.926311	6.475712	-0.008075	1.606791
45.773414	692.008399	6.480717	-0.008106	1.610032
45.845101	695.046790	6.485722	-0.008119	1.613187
45.930800	698.135610	6.490726	-0.008135	1.616393
45.941216	701.217569	6.495731	-0.008137	1.619560
45.979109	704.281195	6.500736	-0.008144	1.622711
46.168892	707.307286	6.505741	-0.008179	1.625869
46.568279	710.270804	6.510746	-0.008251	1.629029
46.770967	713.285384	6.515750	-0.008288	1.632167
47.062790	716.316192	6.520755	-0.008341	1.635346
46.883206	719.421601	6.525760	-0.008309	1.638436
47.138734	722.446253	6.530765	-0.008355	1.641584
47.113405	725.528376	6.535770	-0.008351	1.644691
47.512129	728.481745	6.540774	-0.008423	1.647803
47.540937	731.577778	6.545779	-0.008429	1.650930
47.547355	734.644669	6.550784	-0.008430	1.654014
47.754442	737.639197	6.555789	-0.008468	1.657086
47.998579	740.683838	6.560794	-0.008512	1.660215
47.969937	743.729736	6.565798	-0.008507	1.663250
48.029192	746.828235	6.570803	-0.008518	1.666360
48.030945	749.886609	6.575808	-0.008518	1.669405
48.202907	752.888027	6.580813	-0.008550	1.672444
48.380600	755.906688	6.585818	-0.008582	1.675497
48.382639	758.959036	6.590822	-0.008583	1.678520
48.609744	761.959950	6.595827	-0.008624	1.681560
49.036678	764.922826	6.600832	-0.008701	1.684623
49.302529	767.913654	6.605837	-0.008749	1.687654
49.469526	770.990366	6.610842	-0.008780	1.690733
49.455282	774.041527	6.615846	-0.008777	1.693722
49.857384	777.023442	6.620851	-0.008850	1.696773
49.869197	780.120540	6.625856	-0.008853	1.699805
50.114616	783.115760	6.630861	-0.008897	1.702807
50.118428	786.213067	6.635866	-0.008898	1.705826
50.404647	789.222986	6.640870	-0.008950	1.708845
50.553718	792.240003	6.645875	-0.008977	1.711822
50.731296	795.282175	6.650880	-0.009010	1.714827
51.064848	798.239554	6.655885	-0.009070	1.717794
51.181067	801.324775	6.660890	-0.009091	1.720810
51.200868	804.374618	6.665894	-0.009095	1.723757
51.554720	807.378419	6.670899	-0.009159	1.726760
51.496458	810.493309	6.675904	-0.009149	1.729734
51.738047	813.482689	6.680909	-0.009193	1.732677
51.734547	816.553799	6.685914	-0.009192	1.735617
51.877273	819.603969	6.690918	-0.009218	1.738577
52.117670	822.588228	6.695923	-0.009262	1.741500
52.185161	825.666273	6.700928	-0.009275	1.744453
52.308394	828.696619	6.705933	-0.009297	1.747373
52.452019	831.744519	6.710938	-0.009323	1.750312
52.442453	834.762860	6.715942	-0.009322	1.753170
52.652654	837.792776	6.720947	-0.009360	1.756102
52.723357	840.828013	6.725952	-0.009373	1.758991
52.772024	843.906492	6.730957	-0.009382	1.761910
52.924290	846.918321	6.735962	-0.009410	1.764793
52.966607	849.974703	6.740966	-0.009417	1.767679
52.995714	853.030782	6.745971	-0.009423	1.770556
53.193491	856.012933	6.750976	-0.009459	1.773411
53.037741	859.120627	6.755981	-0.009431	1.776270
53.276197	862.119732	6.760986	-0.009474	1.779144
53.280736	865.150983	6.765990	-0.009475	1.781972
53.498993	868.190793	6.770995	-0.009515	1.784869
53.390008	871.255332	6.776000	-0.009495	1.787684
53.575923	874.269941	6.781005	-0.009529	1.790538
53.928275	877.169827	6.786010	-0.009593	1.793331
54.121163	880.192958	6.791014	-0.009628	1.796186
54.361677	883.195153	6.796019	-0.009672	1.799032
54.425990	886.234750	6.801024	-0.009684	1.801854
54.426967	889.329533	6.806029	-0.009684	1.804704
54.518499	892.375850	6.811034	-0.009701	1.807531
54.615372	895.396833	6.816038	-0.009719	1.810333
54.558514	898.488406	6.821043	-0.009709	1.813149
54.830623	901.440723	6.826048	-0.009758	1.815932
55.053456	904.464779	6.831053	-0.009798	1.818761
55.047864	907.499493	6.836058	-0.009798	1.821527
55.023386	910.593857	6.841062	-0.009793	1.824338
55.039319	913.640811	6.846067	-0.009797	1.827113
55.472629	916.575703	6.851072	-0.009875	1.829906
55.615750	919.548367	6.856077	-0.009901	1.832644
55.937467	922.550941	6.861082	-0.009960	1.835456
56.000440	925.579650	6.866086	-0.009971	1.838212
56.341682	928.577433	6.871091	-0.010033	1.841018
56.327890	931.650277	6.876096	-0.010031	1.843783
56.434953	934.706646	6.881101	-0.010050	1.846564
56.692838	937.724736	6.886106	-0.010097	1.849351
56.736395	940.749829	6.891110	-0.010105	1.852077
56.737796	943.844729	6.896115	-0.010106	1.854849
56.788815	946.887268	6.901120	-0.010115	1.857585
56.982118	949.873765	6.906125	-0.010150	1.860309
57.072133	952.927383	6.911130	-0.010167	1.863058
56.945354	956.011390	6.916134	-0.010144	1.865767
57.102040	959.051893	6.921139	-0.010173	1.868516
57.332080	961.982737	6.926144	-0.010214	1.871184
57.572684	965.000820	6.931149	-0.010258	1.873929
57.699076	968.001586	6.936154	-0.010281	1.876622
57.774213	971.078669	6.941158	-0.010295	1.879363
57.887394	974.061071	6.946163	-0.010316	1.882028
58.067436	977.113297	6.951168	-0.010348	1.884770
58.017361	980.161037	6.956173	-0.010339	1.887438
58.169010	983.193402	6.961178	-0.010367	1.890146
58.161695	986.227218	6.966182	-0.010366	1.892807
58.301899	989.259788	6.971187	-0.010392	1.895505
58.358556	992.287034	6.976192	-0.010402	1.898170
58.426267	995.321248	6.981197	-0.010414	1.900841
58.505152	998.348998	6.986202	-0.010429	1.903505
58.755776	1001.346659	6.991206	-0.010474	1.906189
58.883408	1004.373561	6.996211	-0.010498	1.908859
59.062792	1007.334671	7.001216	-0.010530	1.911482
59.211867	1010.365188	7.006221	-0.010558	1.914154
59.389980	1013.373168	7.011226	-0.010590	1.916811
59.462412	1016.427138	7.016230	-0.010603	1.919474
59.695940	1019.396697	7.021235	-0.010646	1.922106
59.690938	1022.496137	7.026240	-0.010645	1.924779
59.874803	1025.514658	7.031245	-0.010678	1.927432
59.988770	1028.525513	7.036250	-0.010699	1.930055
60.075823	1031.570111	7.041254	-0.010715	1.932696
60.213736	1034.580509	7.046259	-0.010740	1.935318
60.393104	1037.611781	7.051264	-0.010773	1.937965
60.477565	1040.621134	7.056269	-0.010788	1.940565
60.544381	1043.685939	7.061274	-0.010801	1.943203
60.611249	1046.718153	7.066278	-0.010813	1.945810
60.636724	1049.791801	7.071283	-0.010818	1.948437
60.667882	1052.807789	7.076288	-0.010824	1.951013
60.868250	1055.832121	7.081293	-0.010860	1.953640
60.944277	1058.796521	7.086298	-0.010874	1.956177
61.276984	1061.785970	7.091302	-0.010934	1.958803
61.284762	1064.802759	7.096307	-0.010936	1.961360
61.495160	1067.829095	7.101312	-0.010974	1.963977
61.676310	1070.824052	7.106317	-0.011007	1.966556
61.872277	1073.850324	7.111322	-0.011043	1.969161
61.946462	1076.863649	7.116326	-0.011056	1.971720
62.038795	1079.916135	7.121331	-0.011073	1.974313
62.116955	1082.929274	7.126336	-0.011088	1.976866
62.333112	1085.965917	7.131341	-0.011127	1.979472
62.226053	1089.011222	7.136346	-0.011108	1.981995
62.586862	1092.000241	7.141350	-0.011173	1.984593
62.746480	1095.013238	7.146355	-0.011202	1.987155
63.035259	1097.986939	7.151360	-0.011255	1.989714
63.190121	1100.990505	7.156365	-0.011283	1.992259
63.347207	1104.034058	7.161370	-0.011312	1.994835
63.500963	1107.047389	7.166374	-0.011340	1.997382
63.674017	1110.074462	7.171379	-0.011371	1.999942
63.774665	1113.101572	7.176384	-0.011389	2.002479
63.899187	1116.161332	7.181389	-0.011412	2.005047
63.990918	1119.187809	7.186394	-0.011429	2.007575
64.235747	1122.182417	7.191398	-0.011473	2.010114
64.376111	1125.204702	7.196403	-0.011499	2.012645
64.668937	1128.192366	7.201408	-0.011552	2.015184
64.910409	1131.199811	7.206413	-0.011596	2.017723
64.984944	1134.250458	7.211418	-0.011610	2.020251
64.905752	1137.353501	7.216422	-0.011596	2.022778
65.048919	1140.376417	7.221427	-0.011622	2.025294
65.002376	1143.454203	7.226432	-0.011613	2.027803
65.180025	1146.423356	7.231437	-0.011646	2.030278
65.459615	1149.393912	7.236442	-0.011696	2.032777
65.715242	1152.372671	7.241446	-0.011743	2.035275
65.811342	1155.429103	7.246451	-0.011760	2.037790
65.986935	1158.437350	7.251456	-0.011792	2.040285
66.314512	1161.420916	7.256461	-0.011852	2.042795
66.379948	1164.470704	7.261466	-0.011864	2.045288
66.484752	1167.523072	7.266470	-0.011883	2.047791
66.733201	1170.482578	7.271475	-0.011928	2.050252
66.631713	1173.596958	7.276480	-0.011910	2.052745
66.790098	1176.598333	7.281485	-0.011939	2.055211
66.875630	1179.649225	7.286490	-0.011955	2.057695
67.185710	1182.601415	7.291494	-0.012011	2.060155
67.071944	1185.709751	7.296499	-0.011990	2.062628
67.263881	1188.710769	7.301504	-0.012025	2.065090
67.579709	1191.674928	7.306509	-0.012083	2.067552
