Tue Jun 02 08:43:28 2020

Number of Points = 3018
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-8.808589	-4.880489	0.475456	0.001806	0.489651
-9.153343	-4.834208	0.480461	0.001867	0.489399
-9.396542	-4.763989	0.485466	0.001911	0.489350
-9.555745	-4.774587	0.490470	0.001939	0.489126
-9.661632	-4.767460	0.495475	0.001958	0.489027
-9.613499	-4.815791	0.500480	0.001949	0.488923
-9.940962	-4.745565	0.505485	0.002007	0.488773
-9.809658	-4.821797	0.510490	0.001983	0.488674
-10.150900	-4.769100	0.515494	0.002044	0.488447
-10.054457	-4.838532	0.520499	0.002027	0.488329
-10.634250	-4.693550	0.525504	0.002131	0.488131
-10.439771	-4.773454	0.530509	0.002095	0.488095
-10.683759	-4.769501	0.535514	0.002139	0.487819
-10.499158	-4.837833	0.540518	0.002105	0.487810
-11.026786	-4.739633	0.545523	0.002200	0.487515
-10.854378	-4.795885	0.550528	0.002168	0.487533
-11.126396	-4.794862	0.555533	0.002217	0.487213
-11.071796	-4.820175	0.560538	0.002207	0.487195
-11.519916	-4.743819	0.565542	0.002287	0.486920
-11.299259	-4.835357	0.570547	0.002247	0.486876
-11.647198	-4.781899	0.575552	0.002309	0.486643
-11.598473	-4.820717	0.580557	0.002300	0.486572
-12.079915	-4.717614	0.585562	0.002387	0.486348
-11.997758	-4.771944	0.590566	0.002371	0.486264
-12.016913	-4.809959	0.595571	0.002374	0.486114
-12.311267	-4.759451	0.600576	0.002427	0.485935
-12.393771	-4.754962	0.605581	0.002441	0.485854
-12.699784	-4.715160	0.610586	0.002496	0.485624
-12.556091	-4.769515	0.615590	0.002470	0.485615
-12.747710	-4.791979	0.620595	0.002504	0.485309
-12.849017	-4.759667	0.625600	0.002522	0.485301
-13.028111	-4.768485	0.630605	0.002554	0.485058
-13.165227	-4.736089	0.635610	0.002578	0.485006
-13.281757	-4.761777	0.640614	0.002599	0.484780
-13.474234	-4.725531	0.645619	0.002633	0.484675
-13.522624	-4.744193	0.650624	0.002641	0.484556
-13.713169	-4.732663	0.655629	0.002675	0.484368
-13.467443	-4.844614	0.660634	0.002630	0.484284
-14.002597	-4.721773	0.665638	0.002727	0.484061
-13.990951	-4.736360	0.670643	0.002724	0.484029
-14.168834	-4.737124	0.675648	0.002756	0.483814
-13.961798	-4.826726	0.680653	0.002718	0.483760
-14.659927	-4.661963	0.685658	0.002844	0.483483
-14.505054	-4.719634	0.690662	0.002815	0.483476
-14.630301	-4.757329	0.695667	0.002837	0.483197
-14.768206	-4.718777	0.700672	0.002862	0.483166
-14.937906	-4.734813	0.705677	0.002892	0.482908
-15.021047	-4.723182	0.710682	0.002907	0.482850
-15.125414	-4.741609	0.715686	0.002925	0.482663
-15.224307	-4.740356	0.720691	0.002942	0.482551
-15.363497	-4.739671	0.725696	0.002967	0.482387
-15.655094	-4.689754	0.730701	0.003019	0.482208
-15.512566	-4.762866	0.735706	0.002993	0.482132
-15.782248	-4.735179	0.740710	0.003041	0.481903
-15.641567	-4.806462	0.745715	0.003015	0.481831
-16.101959	-4.709286	0.750720	0.003098	0.481610
-16.060460	-4.741748	0.755725	0.003090	0.481551
-16.358207	-4.709105	0.760730	0.003144	0.481305
-16.303896	-4.736289	0.765734	0.003133	0.481280
-16.686330	-4.695131	0.770739	0.003202	0.480960
-16.604198	-4.725239	0.775744	0.003187	0.480959
-16.923765	-4.679310	0.780749	0.003244	0.480731
-16.703481	-4.779848	0.785754	0.003204	0.480655
-16.954204	-4.752703	0.790758	0.003248	0.480447
-17.150572	-4.720179	0.795763	0.003283	0.480323
-17.277730	-4.713074	0.800768	0.003306	0.480195
-17.547561	-4.670607	0.805773	0.003354	0.480016
-17.422395	-4.738120	0.810778	0.003331	0.479938
-17.933395	-4.625312	0.815782	0.003423	0.479708
-17.782026	-4.680408	0.820787	0.003395	0.479705
-17.748328	-4.776482	0.825792	0.003389	0.479417
-18.018478	-4.686655	0.830797	0.003437	0.479401
-18.363962	-4.646745	0.835802	0.003499	0.479120
-18.261797	-4.687288	0.840806	0.003480	0.479108
-18.412291	-4.684318	0.845811	0.003507	0.478937
-18.413162	-4.699135	0.850816	0.003507	0.478888
-18.520368	-4.728454	0.855821	0.003525	0.478658
-18.683111	-4.703162	0.860826	0.003554	0.478550
-18.973912	-4.659419	0.865830	0.003606	0.478349
-19.065666	-4.665086	0.870835	0.003623	0.478220
-19.034019	-4.719485	0.875840	0.003616	0.478072
-19.203560	-4.708146	0.880845	0.003647	0.477907
-19.190902	-4.750825	0.885850	0.003644	0.477777
-19.559617	-4.667072	0.890854	0.003710	0.477620
-19.589919	-4.699853	0.895859	0.003715	0.477471
-19.892182	-4.648721	0.900864	0.003769	0.477282
-19.912464	-4.657453	0.905869	0.003772	0.477229
-20.079439	-4.672369	0.910874	0.003802	0.476975
-20.062670	-4.681691	0.915878	0.003799	0.476967
-20.200052	-4.723218	0.920883	0.003823	0.476656
-20.215730	-4.721058	0.925888	0.003825	0.476648
-20.362510	-4.751889	0.930893	0.003851	0.476363
-20.493883	-4.726982	0.935898	0.003875	0.476291
-20.887329	-4.665717	0.940902	0.003945	0.476024
-20.850305	-4.684654	0.945907	0.003938	0.476007
-20.986683	-4.721674	0.950912	0.003962	0.475712
-20.963681	-4.733421	0.955917	0.003958	0.475703
-21.376087	-4.677427	0.960922	0.004032	0.475393
-21.270389	-4.716980	0.965926	0.004012	0.475389
-21.402331	-4.746288	0.970931	0.004036	0.475127
-21.588441	-4.695332	0.975936	0.004069	0.475078
-21.806699	-4.695526	0.980941	0.004108	0.474812
-21.902985	-4.677479	0.985946	0.004125	0.474759
-22.129346	-4.659652	0.990950	0.004165	0.474545
-22.113403	-4.690908	0.995955	0.004162	0.474459
-22.282009	-4.697964	1.000960	0.004192	0.474229

-22.445051	-4.699902	1.010957	0.004220	0.474027
-22.632859	-4.677742	1.020954	0.004253	0.473878
-22.757882	-4.676407	1.030950	0.004275	0.473735
-22.896141	-4.681978	1.040947	0.004299	0.473550
-22.981524	-4.654457	1.050944	0.004314	0.473548
-22.946740	-4.669080	1.060941	0.004306	0.473546
-22.824112	-4.714589	1.070938	0.004283	0.473544
-22.943791	-4.697120	1.080934	0.004304	0.473464
-22.823121	-4.739658	1.090931	0.004281	0.473470
-23.021150	-4.695158	1.100928	0.004316	0.473388
-23.106799	-4.620759	1.110925	0.004331	0.473549
-22.835778	-4.718140	1.120922	0.004281	0.473549
-22.909426	-4.696290	1.130918	0.004293	0.473541
-23.041219	-4.650807	1.140915	0.004316	0.473544
-22.929480	-4.691621	1.150912	0.004295	0.473545
-22.963913	-4.668560	1.160909	0.004300	0.473590
-22.762151	-4.659531	1.170906	0.004263	0.473878
-22.744159	-4.667156	1.180902	0.004259	0.473879
-22.818179	-4.639498	1.190899	0.004271	0.473891
-22.667423	-4.694709	1.200896	0.004243	0.473890
-22.518880	-4.680941	1.210893	0.004215	0.474129
-22.426022	-4.709929	1.220890	0.004197	0.474148
-22.441296	-4.704847	1.230886	0.004199	0.474153
-22.438767	-4.708068	1.240883	0.004198	0.474151
-22.418557	-4.672647	1.250880	0.004193	0.474307
-22.159838	-4.722014	1.260877	0.004146	0.474460
-22.141644	-4.727625	1.270874	0.004141	0.474469
-22.139070	-4.728666	1.280870	0.004140	0.474475
-22.263071	-4.690110	1.290867	0.004162	0.474463
-22.048193	-4.686196	1.300864	0.004122	0.474749
-22.037422	-4.687192	1.310861	0.004119	0.474765
-21.996016	-4.705288	1.320858	0.004110	0.474759
-21.965671	-4.685109	1.330854	0.004104	0.474873
-21.656746	-4.734091	1.340851	0.004047	0.475089
-21.814531	-4.680941	1.350848	0.004075	0.475087
-21.736585	-4.709931	1.360845	0.004060	0.475088
-21.687296	-4.682626	1.370842	0.004050	0.475251
-21.559299	-4.687270	1.380838	0.004026	0.475399
-21.531948	-4.698437	1.390835	0.004020	0.475400
-21.576985	-4.685475	1.400832	0.004027	0.475396
-21.153771	-4.746166	1.410829	0.003950	0.475711
-21.191412	-4.732626	1.420826	0.003956	0.475719
-21.113616	-4.762512	1.430822	0.003941	0.475716
-21.262418	-4.713425	1.440819	0.003967	0.475711
-21.252782	-4.689649	1.450816	0.003964	0.475812
-21.078178	-4.692145	1.460813	0.003932	0.476025
-20.984164	-4.727132	1.470810	0.003914	0.476025
-21.075115	-4.699130	1.480806	0.003929	0.476017
-20.792925	-4.717942	1.490803	0.003877	0.476305
-20.777410	-4.710284	1.500800	0.003874	0.476357
-20.774217	-4.712891	1.510797	0.003872	0.476358
-20.853054	-4.688511	1.520794	0.003885	0.476352
-20.746449	-4.642297	1.530790	0.003865	0.476651
-20.697628	-4.658768	1.540787	0.003855	0.476660
-20.703107	-4.644831	1.550784	0.003856	0.476708
-20.474057	-4.651987	1.560781	0.003813	0.476971
-20.366186	-4.693191	1.570778	0.003793	0.476966
-20.412606	-4.677224	1.580774	0.003800	0.476971
-20.217710	-4.687484	1.590771	0.003764	0.477181
-20.237503	-4.653783	1.600768	0.003767	0.477280
-20.133150	-4.693849	1.610765	0.003747	0.477275
-20.219485	-4.657555	1.620762	0.003762	0.477302
-20.071424	-4.625868	1.630758	0.003734	0.477600
-19.914978	-4.681567	1.640755	0.003705	0.477605
-20.043269	-4.639201	1.650752	0.003727	0.477601
-19.743460	-4.671331	1.660749	0.003672	0.477863
-19.732987	-4.665721	1.670746	0.003669	0.477902
-19.593781	-4.715804	1.680742	0.003643	0.477905
-19.703358	-4.679170	1.690739	0.003662	0.477904
-19.316747	-4.778910	1.700736	0.003591	0.478037
-19.314808	-4.728577	1.710733	0.003590	0.478221
-19.290535	-4.738814	1.720730	0.003585	0.478222
-19.366741	-4.712830	1.730726	0.003597	0.478225
-19.298208	-4.739891	1.740723	0.003584	0.478221
-19.388817	-4.667578	1.750720	0.003599	0.478368
-19.117964	-4.715281	1.760717	0.003550	0.478540
-19.122615	-4.715223	1.770714	0.003550	0.478541
-19.122192	-4.718921	1.780710	0.003549	0.478535
-19.057601	-4.670801	1.790707	0.003536	0.478787
-18.825002	-4.730705	1.800704	0.003493	0.478870
-18.959128	-4.684441	1.810701	0.003516	0.478873
-18.768171	-4.753278	1.820698	0.003481	0.478874
-18.728797	-4.726571	1.830694	0.003473	0.479021
-18.692219	-4.719124	1.840691	0.003465	0.479098
-18.809905	-4.677516	1.850688	0.003486	0.479104
-18.523189	-4.768864	1.860685	0.003433	0.479144
-18.486176	-4.709837	1.870682	0.003425	0.479401
-18.382368	-4.747834	1.880678	0.003406	0.479402
-18.443802	-4.726367	1.890675	0.003416	0.479408
-18.302743	-4.736036	1.900672	0.003389	0.479553
-18.289975	-4.698268	1.910669	0.003386	0.479706
-18.166219	-4.744085	1.920666	0.003363	0.479704
-18.377082	-4.671914	1.930662	0.003400	0.479703
-17.932191	-4.738376	1.940659	0.003319	0.480022
-18.001780	-4.712148	1.950656	0.003330	0.480034
-17.898013	-4.752273	1.960653	0.003311	0.480028
-18.015146	-4.711659	1.970650	0.003331	0.480032
-17.691615	-4.740805	1.980646	0.003271	0.480332
-17.794935	-4.705341	1.990643	0.003289	0.480335
-17.653059	-4.758649	2.000640	0.003263	0.480330
-17.835069	-4.683621	2.010637	0.003295	0.480374
-17.496442	-4.726971	2.020634	0.003233	0.480643
-17.594601	-4.691563	2.030630	0.003249	0.480652
-17.481353	-4.734534	2.040627	0.003228	0.480648
-17.468999	-4.681670	2.050624	0.003225	0.480852
-17.252789	-4.730751	2.060621	0.003185	0.480952
-17.229233	-4.739626	2.070618	0.003180	0.480956
-17.350397	-4.685224	2.080614	0.003201	0.481003
-17.003018	-4.726599	2.090611	0.003137	0.481289
-16.955655	-4.745356	2.100608	0.003127	0.481289
-17.092769	-4.697348	2.110605	0.003151	0.481294
-16.997213	-4.718350	2.120602	0.003133	0.481344
-16.777226	-4.725625	2.130598	0.003092	0.481593
-16.823239	-4.711804	2.140595	0.003100	0.481591
-16.922564	-4.677452	2.150592	0.003117	0.481595
-16.565764	-4.752539	2.160589	0.003051	0.481776
-16.593376	-4.706914	2.170586	0.003055	0.481906
-16.630085	-4.698004	2.180582	0.003061	0.481898
-16.710255	-4.671421	2.190579	0.003075	0.481898
-16.476117	-4.672107	2.200576	0.003031	0.482187
-16.232018	-4.753556	2.210573	0.002986	0.482209
-16.326154	-4.723762	2.220570	0.003002	0.482203
-16.237772	-4.754029	2.230566	0.002986	0.482213
-16.113369	-4.720819	2.240563	0.002962	0.482485
-16.053231	-4.726999	2.250560	0.002950	0.482543
-16.119816	-4.705987	2.260557	0.002961	0.482540
-16.049762	-4.731823	2.270554	0.002948	0.482543
-15.904947	-4.708179	2.280550	0.002921	0.482806
-15.800749	-4.736276	2.290547	0.002901	0.482842
-15.882681	-4.711445	2.300544	0.002915	0.482834
-15.797744	-4.741787	2.310541	0.002899	0.482839
-15.591489	-4.729686	2.320538	0.002860	0.483137
-15.502912	-4.756552	2.330534	0.002844	0.483158
-15.513357	-4.755313	2.340531	0.002844	0.483156
-15.595068	-4.727983	2.350528	0.002858	0.483157
-15.340425	-4.755146	2.360525	0.002811	0.483379
-15.378955	-4.716502	2.370522	0.002817	0.483471
-15.376567	-4.719514	2.380518	0.002816	0.483470
-15.312964	-4.742256	2.390515	0.002804	0.483475
-15.144345	-4.716139	2.400512	0.002772	0.483775
-15.005754	-4.757756	2.410509	0.002746	0.483806
-14.979103	-4.765758	2.420506	0.002741	0.483817
-15.092110	-4.730527	2.430502	0.002760	0.483808
-14.897690	-4.746844	2.440499	0.002724	0.483993
-14.828034	-4.752059	2.450496	0.002710	0.484066
-14.744491	-4.783521	2.460493	0.002694	0.484065
-14.847007	-4.751226	2.470490	0.002712	0.484058
-14.691647	-4.735584	2.480486	0.002683	0.484306
-14.564440	-4.761816	2.490483	0.002659	0.484376
-14.447415	-4.805248	2.500480	0.002637	0.484375
-14.579283	-4.760220	2.510477	0.002660	0.484376
-14.290888	-4.806274	2.520474	0.002607	0.484573
-14.342567	-4.761484	2.530470	0.002615	0.484670
-14.257406	-4.790747	2.540467	0.002599	0.484679
-14.319691	-4.771015	2.550464	0.002609	0.484678
-14.161192	-4.788921	2.560461	0.002580	0.484814
-14.074897	-4.766702	2.570458	0.002563	0.485000
-14.008640	-4.791366	2.580454	0.002550	0.485002
-13.987564	-4.799185	2.590451	0.002546	0.485007
-13.856678	-4.847752	2.600448	0.002521	0.485005
-13.825506	-4.780710	2.610445	0.002514	0.485278
-13.730340	-4.807667	2.620442	0.002496	0.485307
-13.934355	-4.737125	2.630438	0.002532	0.485309
-13.717015	-4.769312	2.640435	0.002492	0.485467
-13.601538	-4.766148	2.650432	0.002470	0.485623
-13.545385	-4.787593	2.660429	0.002459	0.485624
-13.441538	-4.825684	2.670426	0.002440	0.485625
-13.477530	-4.770135	2.680422	0.002445	0.485778
-13.189322	-4.828493	2.690419	0.002392	0.485932
-13.353463	-4.772688	2.700416	0.002421	0.485931
-13.233494	-4.816574	2.710413	0.002398	0.485932
-13.265646	-4.787905	2.720410	0.002403	0.485997
-12.890998	-4.845777	2.730406	0.002334	0.486257
-13.056086	-4.787410	2.740403	0.002363	0.486264
-13.121588	-4.764922	2.750400	0.002374	0.486268
-13.013695	-4.779051	2.760397	0.002354	0.486356
-12.852365	-4.775353	2.770394	0.002324	0.486569
-12.993372	-4.727483	2.780390	0.002348	0.486569
-12.879252	-4.763932	2.790387	0.002327	0.486588
-12.680986	-4.748467	2.800384	0.002290	0.486885
-12.577693	-4.787849	2.810381	0.002270	0.486881
-12.686179	-4.753053	2.820378	0.002289	0.486876
-12.479907	-4.776939	2.830374	0.002251	0.487048
-12.408833	-4.765821	2.840371	0.002237	0.487178
-12.350107	-4.785320	2.850368	0.002226	0.487188
-12.436841	-4.756277	2.860365	0.002240	0.487189
-12.166154	-4.773291	2.870362	0.002190	0.487463
-12.101056	-4.784926	2.880358	0.002178	0.487507
-12.171925	-4.761737	2.890355	0.002190	0.487508
-12.138707	-4.772646	2.900352	0.002183	0.487516
-11.990822	-4.749705	2.910349	0.002155	0.487778
-11.843270	-4.791314	2.920346	0.002128	0.487820
-11.920480	-4.766212	2.930342	0.002141	0.487819
-11.970335	-4.733502	2.940339	0.002149	0.487877
-11.731354	-4.744047	2.950336	0.002105	0.488134
-11.727145	-4.746212	2.960333	0.002103	0.488138
-11.527944	-4.818655	2.970330	0.002066	0.488136
-11.566496	-4.782687	2.980326	0.002072	0.488218
-11.328886	-4.799619	2.990323	0.002028	0.488452
-11.373511	-4.785563	3.000320	0.002035	0.488452
-11.460634	-4.758300	3.010317	0.002050	0.488447
-11.400188	-4.745658	3.020314	0.002038	0.488568
-11.124807	-4.778927	3.030310	0.001987	0.488792
-11.294667	-4.722341	3.040307	0.002017	0.488787
-11.139284	-4.780046	3.050304	0.001988	0.488783
-11.133055	-4.735437	3.060301	0.001986	0.488948
-10.936270	-4.782523	3.070298	0.001950	0.489030
-11.145580	-4.710279	3.080294	0.001987	0.489031
-10.891692	-4.780032	3.090291	0.001940	0.489104
-10.842646	-4.729085	3.100288	0.001930	0.489342
-10.700292	-4.781221	3.110285	0.001903	0.489341
-10.824338	-4.739308	3.120282	0.001925	0.489341
-10.577802	-4.762744	3.130278	0.001879	0.489563
-10.642909	-4.719674	3.140275	0.001890	0.489637
-10.389206	-4.809651	3.150272	0.001843	0.489641
-10.538740	-4.758469	3.160269	0.001870	0.489642
-10.297138	-4.753189	3.170266	0.001825	0.489955
-10.411666	-4.710011	3.180262	0.001845	0.489971
-10.150856	-4.803493	3.190259	0.001797	0.489972
-10.272858	-4.747614	3.200256	0.001818	0.490022
-9.923450	-4.798410	3.210253	0.001754	0.490273
-10.093139	-4.738952	3.220250	0.001783	0.490278
-9.836543	-4.831121	3.230246	0.001736	0.490278
-10.066519	-4.753176	3.240243	0.001777	0.490274
-9.794454	-4.766915	3.250240	0.001727	0.490558
-9.865246	-4.734621	3.260237	0.001739	0.490589
-9.710629	-4.789878	3.270234	0.001710	0.490593
-9.643889	-4.814910	3.280230	0.001697	0.490594
-9.343067	-4.857105	3.290227	0.001641	0.490816
-9.348465	-4.835477	3.300224	0.001641	0.490889
-9.070514	-4.934200	3.310221	0.001590	0.490892
-9.394136	-4.819420	3.320218	0.001648	0.490901
-9.228563	-4.879897	3.330214	0.001617	0.490900
-9.416116	-4.816856	3.340211	0.001650	0.490896
-9.177443	-4.835208	3.350208	0.001606	0.491124
-9.223405	-4.790590	3.360205	0.001613	0.491227
-9.113120	-4.829406	3.370202	0.001592	0.491233
-9.227605	-4.790516	3.380198	0.001612	0.491234
-8.785284	-4.862304	3.390195	0.001531	0.491525
-8.786194	-4.861802	3.400192	0.001531	0.491531
-8.874668	-4.831811	3.410189	0.001546	0.491534
-8.764569	-4.870698	3.420186	0.001525	0.491539
-8.671573	-4.854382	3.430182	0.001507	0.491711
-8.520551	-4.868055	3.440179	0.001479	0.491851
-8.522016	-4.871380	3.450176	0.001478	0.491844
-8.515292	-4.871588	3.460173	0.001476	0.491858
-8.555783	-4.862863	3.470170	0.001482	0.491845
-8.334834	-4.873852	3.480166	0.001442	0.492077
-8.522553	-4.788603	3.490163	0.001475	0.492148
-8.260386	-4.880590	3.500160	0.001426	0.492155
-8.383942	-4.826610	3.510157	0.001448	0.492196
-8.157589	-4.822725	3.520154	0.001406	0.492485
-8.202762	-4.808569	3.530150	0.001413	0.492485
-8.181419	-4.817257	3.540147	0.001408	0.492487
-8.032709	-4.792695	3.550144	0.001381	0.492753
-7.873118	-4.842202	3.560141	0.001351	0.492782
-7.863926	-4.847037	3.570138	0.001348	0.492782
-7.966145	-4.787977	3.580134	0.001366	0.492866
-7.604858	-4.845865	3.590131	0.001300	0.493106
-7.726989	-4.807122	3.600128	0.001321	0.493098
-7.701515	-4.815828	3.610125	0.001315	0.493105
-7.447783	-4.863317	3.620122	0.001268	0.493252
-7.186990	-4.907655	3.630118	0.001220	0.493418
-7.421203	-4.826828	3.640115	0.001262	0.493419
-7.345309	-4.856857	3.650112	0.001247	0.493414
-7.458293	-4.816896	3.660109	0.001267	0.493420
-7.013143	-4.885107	3.670106	0.001185	0.493725
-7.057194	-4.866541	3.680102	0.001192	0.493741
-7.089986	-4.855145	3.690099	0.001197	0.493747
-7.139890	-4.840251	3.700096	0.001205	0.493744
-6.944329	-4.871971	3.710093	0.001169	0.493875
-6.946331	-4.831859	3.720090	0.001168	0.494014
-6.758822	-4.899587	3.730086	0.001134	0.494014
-6.888049	-4.856050	3.740083	0.001156	0.494014
-6.737219	-4.867540	3.750080	0.001128	0.494160
-6.701220	-4.832401	3.760077	0.001120	0.494327
-6.674547	-4.846799	3.770074	0.001115	0.494316
-6.743243	-4.807725	3.780070	0.001126	0.494372
-6.251788	-4.906898	3.790067	0.001036	0.494627
-6.444335	-4.839554	3.800064	0.001070	0.494631
-6.341142	-4.879819	3.810061	0.001051	0.494624
-6.468791	-4.829176	3.820058	0.001073	0.494649
-6.095209	-4.870731	3.830054	0.001004	0.494958
-6.188441	-4.839563	3.840051	0.001020	0.494958
-6.186750	-4.842662	3.850048	0.001019	0.494956
-6.304727	-4.756467	3.860045	0.001040	0.495112
-5.940060	-4.843915	3.870042	0.000973	0.495255
-6.092170	-4.791340	3.880038	0.000999	0.495258
-5.872097	-4.836324	3.890035	0.000959	0.495373
-5.857490	-4.784485	3.900032	0.000955	0.495571
-5.757895	-4.820690	3.910029	0.000936	0.495573
-5.727764	-4.831875	3.920026	0.000930	0.495577
-5.427739	-4.873243	3.930022	0.000875	0.495799
-5.469865	-4.835797	3.940019	0.000881	0.495881
-5.429285	-4.852003	3.950016	0.000873	0.495880
-5.497936	-4.829763	3.960013	0.000884	0.495880
-5.390552	-4.839994	3.970010	0.000864	0.495978
-5.217415	-4.833979	3.980006	0.000832	0.496209
-5.178254	-4.849359	3.990003	0.000824	0.496210
-5.163117	-4.857372	4.000000	0.000820	0.496207
-5.065435	-4.892750	4.009997	0.000802	0.496210
-4.906028	-4.870742	4.019994	0.000772	0.496477
-4.966971	-4.838354	4.029990	0.000782	0.496520
-4.803765	-4.897211	4.039987	0.000752	0.496521
-4.831141	-4.892431	4.049984	0.000756	0.496511
-4.862771	-4.855354	4.059981	0.000760	0.496604
-4.458791	-4.931835	4.069978	0.000686	0.496830
-4.583465	-4.887383	4.079974	0.000708	0.496838
-4.698245	-4.850611	4.089971	0.000728	0.496832
-4.665957	-4.854796	4.099968	0.000721	0.496862
-4.436107	-4.853721	4.109965	0.000679	0.497142
-4.490883	-4.837235	4.119962	0.000688	0.497139
-4.444120	-4.856566	4.129958	0.000678	0.497136
