Tue Jun 02 08:54:38 2020

Number of Points = 2985
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.041480	-3.729285	4.069978	0.001098	0.480983
-3.855666	-3.740080	4.079974	0.001065	0.481174
-3.814287	-3.714136	4.089971	0.001057	0.481316
-3.673683	-3.712660	4.099968	0.001031	0.481494
-3.700150	-3.667328	4.109965	0.001036	0.481620
-3.813443	-3.567782	4.119962	0.001056	0.481828
-3.660499	-3.591213	4.129958	0.001028	0.481935
-3.555053	-3.542833	4.139955	0.001009	0.482231
-3.435692	-3.568740	4.149952	0.000987	0.482289
-3.352276	-3.517238	4.159949	0.000971	0.482569
-3.319308	-3.511929	4.169946	0.000965	0.482630
-3.324058	-3.444119	4.179942	0.000966	0.482859
-3.267956	-3.425171	4.189939	0.000955	0.482994
-3.192554	-3.397946	4.199936	0.000942	0.483181
-3.108336	-3.367195	4.209933	0.000926	0.483391
-3.192241	-3.308921	4.219930	0.000941	0.483491
-3.080108	-3.253213	4.229926	0.000920	0.483820
-3.108397	-3.210566	4.239923	0.000925	0.483935
-3.039477	-3.191804	4.249920	0.000913	0.484084
-2.975963	-3.137559	4.259917	0.000901	0.484349
-3.014413	-3.075685	4.269914	0.000907	0.484517
-2.879494	-3.072120	4.279910	0.000883	0.484694
-2.855354	-2.987695	4.289907	0.000878	0.485014
-2.710067	-2.989553	4.299904	0.000852	0.485185
-2.648683	-2.970770	4.309901	0.000840	0.485325
-2.581751	-2.904521	4.319898	0.000828	0.485635
-2.514759	-2.888338	4.329894	0.000816	0.485773
-2.468253	-2.852476	4.339891	0.000807	0.485953
-2.478014	-2.763827	4.349888	0.000808	0.486247
-2.328101	-2.769336	4.359885	0.000781	0.486410
-2.319819	-2.721159	4.369882	0.000779	0.486586
-2.155014	-2.694196	4.379878	0.000749	0.486879
-2.050616	-2.697281	4.389875	0.000730	0.486996
-1.860533	-2.702832	4.399872	0.000695	0.487207
-1.773087	-2.698729	4.409869	0.000679	0.487328
-1.679847	-2.671385	4.419866	0.000662	0.487535
-1.735540	-2.621428	4.429862	0.000672	0.487640
-1.619943	-2.605522	4.439859	0.000651	0.487835
-1.486227	-2.620750	4.449856	0.000627	0.487945
-1.577248	-2.528723	4.459853	0.000643	0.488151
-1.491104	-2.509873	4.469850	0.000627	0.488321
-1.530779	-2.452160	4.479846	0.000634	0.488471
-1.406677	-2.412609	4.489843	0.000611	0.488757
-1.441550	-2.373013	4.499840	0.000617	0.488851
-1.341098	-2.347478	4.509837	0.000599	0.489060
-1.337421	-2.298615	4.519834	0.000598	0.489232
-1.292122	-2.271576	4.529830	0.000589	0.489380
-1.270875	-2.196295	4.539827	0.000585	0.489663
-1.083722	-2.207285	4.549824	0.000551	0.489851
-1.178934	-2.125799	4.559821	0.000568	0.490016
-1.133798	-2.060728	4.569818	0.000560	0.490292
-1.221119	-1.966245	4.579814	0.000575	0.490510
-1.170889	-1.911283	4.589811	0.000566	0.490758
-1.093804	-1.866484	4.599808	0.000552	0.491003
-0.959731	-1.840769	4.609805	0.000527	0.491252
-0.931500	-1.763712	4.619802	0.000522	0.491548
-0.868632	-1.715786	4.629798	0.000510	0.491787
-0.846322	-1.657722	4.639795	0.000506	0.492012
-0.685501	-1.644541	4.649792	0.000476	0.492249
-0.823652	-1.516291	4.659789	0.000501	0.492520
-0.858203	-1.422703	4.669786	0.000507	0.492796
-0.646627	-1.401749	4.679782	0.000469	0.493120
-0.537148	-1.365867	4.689779	0.000449	0.493373
-0.550786	-1.287219	4.699776	0.000451	0.493623
-0.576656	-1.199350	4.709773	0.000455	0.493890
-0.592095	-1.109816	4.719770	0.000458	0.494175
-0.561437	-1.034777	4.729766	0.000452	0.494465
-0.484331	-0.971586	4.739763	0.000438	0.494771
-0.446463	-0.892502	4.749760	0.000431	0.495083
-0.343022	-0.837462	4.759757	0.000412	0.495392
-0.459999	-0.699072	4.769754	0.000432	0.495720
-0.373708	-0.629955	4.779750	0.000417	0.496055
-0.478435	-0.485822	4.789747	0.000435	0.496416
-0.302883	-0.444355	4.799744	0.000403	0.496764
-0.397661	-0.305701	4.809741	0.000420	0.497117
-0.256285	-0.232251	4.819738	0.000394	0.497531
-0.294565	-0.111312	4.829734	0.000401	0.497892
-0.181628	-0.044209	4.839731	0.000380	0.498250
-0.251296	0.099826	4.849728	0.000393	0.498651
0.000000	0.082986	4.859725	0.000347	0.498891

0.034881	0.204374	4.864730	0.000340	0.499337
-0.316922	0.615984	4.869734	0.000404	0.500295
-0.169961	0.994201	4.874739	0.000377	0.501723
0.068576	1.474163	4.879744	0.000334	0.503589
-0.002544	2.193543	4.884749	0.000346	0.505877
0.197071	2.946205	4.889754	0.000310	0.508575
0.174402	3.894340	4.894758	0.000314	0.511640
0.236915	4.931000	4.899763	0.000303	0.515070
0.472432	6.019963	4.904768	0.000260	0.518840
0.504874	7.277776	4.909773	0.000254	0.522892
0.792831	8.568463	4.914778	0.000201	0.527300
0.874531	10.023970	4.919782	0.000186	0.531960
1.039083	11.558529	4.924787	0.000156	0.536914
1.075960	13.224244	4.929792	0.000149	0.542088
1.086057	14.997978	4.934797	0.000147	0.547513
1.184589	16.827689	4.939802	0.000129	0.553145
1.369250	18.709593	4.944806	0.000096	0.558967
1.481076	20.701177	4.949811	0.000075	0.564976
1.654606	22.755294	4.954816	0.000043	0.571167
1.850715	24.878820	4.959821	0.000008	0.577514
1.880432	27.142193	4.964826	0.000002	0.584023
2.058714	29.420707	4.969830	-0.000031	0.590651
2.191882	31.787774	4.974835	-0.000055	0.597407
2.309722	34.219047	4.979840	-0.000077	0.604249
2.546321	36.675411	4.984845	-0.000120	0.611197
2.569481	39.268078	4.989850	-0.000124	0.618231
2.579351	41.922921	4.994854	-0.000126	0.625339
2.714924	44.584929	4.999859	-0.000151	0.632502
2.795968	47.323746	5.004864	-0.000166	0.639735
2.944300	50.073170	5.009869	-0.000194	0.646974
3.177503	52.859088	5.014874	-0.000236	0.654302
3.207579	55.745949	5.019878	-0.000242	0.661623
3.365956	58.642835	5.024883	-0.000271	0.669001
3.498447	61.585056	5.029888	-0.000295	0.676387
3.805759	64.504447	5.034893	-0.000351	0.683787
3.793073	67.552383	5.039898	-0.000349	0.691147
4.003630	70.570853	5.044902	-0.000388	0.698546
4.057427	73.660837	5.049907	-0.000398	0.705906
4.094205	76.794063	5.054912	-0.000405	0.713277
4.472898	79.817924	5.059917	-0.000474	0.720596
4.531425	82.987498	5.064922	-0.000485	0.727919
4.593157	86.177378	5.069926	-0.000496	0.735217
4.790069	89.340256	5.074931	-0.000532	0.742488
4.796311	92.579494	5.079936	-0.000534	0.749711
5.147395	95.729164	5.084941	-0.000598	0.756932
5.157520	98.992024	5.089946	-0.000600	0.764073
5.449981	102.178674	5.094950	-0.000653	0.771195
5.611077	105.426279	5.099955	-0.000683	0.778285
5.641696	108.724297	5.104960	-0.000689	0.785320
5.824062	111.980309	5.109965	-0.000722	0.792316
6.028987	115.228580	5.114970	-0.000759	0.799251
6.091921	118.530716	5.119974	-0.000771	0.806136
6.245210	121.825664	5.124979	-0.000799	0.813011
6.278199	125.142445	5.129984	-0.000806	0.819788
6.408899	128.444732	5.134989	-0.000830	0.826549
6.536959	131.749758	5.139994	-0.000853	0.833259
6.738344	135.012373	5.144998	-0.000890	0.839882
6.945636	138.279323	5.150003	-0.000928	0.846465
7.064021	141.585839	5.155008	-0.000950	0.853014
7.199997	144.876178	5.160013	-0.000975	0.859494
7.334168	148.173606	5.165018	-0.000999	0.865937
7.398740	151.487770	5.170022	-0.001011	0.872319
7.727514	154.715702	5.175027	-0.001071	0.878665
7.768720	158.029103	5.180032	-0.001079	0.884939
7.924896	161.312748	5.185037	-0.001108	0.891187
8.146202	164.568957	5.190042	-0.001148	0.897382
8.182169	167.888214	5.195046	-0.001155	0.903533
8.314748	171.170624	5.200051	-0.001179	0.909636
8.618274	174.390524	5.205056	-0.001235	0.915692
8.487452	177.740397	5.210061	-0.001212	0.921671
8.846185	180.939022	5.215066	-0.001277	0.927645
8.890998	184.231980	5.220070	-0.001285	0.933555
8.892612	187.518991	5.225075	-0.001286	0.939391
9.135623	190.740474	5.230080	-0.001330	0.945222
9.311676	193.974815	5.235085	-0.001363	0.951000
9.531171	197.193953	5.240090	-0.001403	0.956742
9.581096	200.456925	5.245094	-0.001412	0.962424
9.748144	203.676577	5.250099	-0.001443	0.968068
9.972100	206.893936	5.255104	-0.001484	0.973709
10.029110	210.131349	5.260109	-0.001494	0.979254
10.199810	213.354161	5.265114	-0.001525	0.984809
10.459353	216.534368	5.270118	-0.001573	0.990313
10.638437	219.753061	5.275123	-0.001606	0.995804
10.817560	222.951171	5.280128	-0.001638	1.001230
10.893807	226.179630	5.285133	-0.001653	1.006619
10.898265	229.432093	5.290138	-0.001654	1.011978
11.056938	232.622507	5.295142	-0.001683	1.017295
11.242400	235.788048	5.300147	-0.001717	1.022558
11.480628	238.955540	5.305152	-0.001760	1.027827
11.579008	242.157117	5.310157	-0.001778	1.033046
11.699596	245.330964	5.315162	-0.001801	1.038206
11.739287	248.554166	5.320166	-0.001808	1.043376
12.038830	251.670563	5.325171	-0.001863	1.048492
12.187713	254.857307	5.330176	-0.001890	1.053613
12.232967	258.054820	5.335181	-0.001899	1.058669
12.507376	261.172643	5.340186	-0.001949	1.063701
12.563698	264.379557	5.345190	-0.001959	1.068730
12.598968	267.576077	5.350195	-0.001966	1.073709
12.874124	270.683204	5.355200	-0.002016	1.078654
13.097025	273.807417	5.360205	-0.002057	1.083575
13.165526	276.989687	5.365210	-0.002070	1.088481
13.408033	280.120298	5.370214	-0.002114	1.093378
13.394122	283.302347	5.375219	-0.002112	1.098197
13.532582	286.457399	5.380224	-0.002137	1.103033
13.704552	289.591249	5.385229	-0.002169	1.107834
13.893094	292.716265	5.390234	-0.002203	1.112609
14.210513	295.796568	5.395238	-0.002261	1.117364
14.223399	298.972943	5.400243	-0.002264	1.122085
14.409067	302.094323	5.405248	-0.002297	1.126793
14.540626	305.249731	5.410253	-0.002322	1.131504
14.574784	308.401110	5.415258	-0.002328	1.136140
14.827151	311.495560	5.420262	-0.002374	1.140784
14.866536	314.657083	5.425267	-0.002382	1.145400
14.904411	317.818507	5.430272	-0.002389	1.149997
15.112346	320.929764	5.435277	-0.002427	1.154587
15.147621	324.052901	5.440282	-0.002434	1.159092
15.459603	327.122734	5.445286	-0.002491	1.163638
15.499428	330.267946	5.450291	-0.002498	1.168141
15.559685	333.410711	5.455296	-0.002509	1.172633
15.811675	336.474626	5.460301	-0.002555	1.177089
15.950237	339.584112	5.465306	-0.002581	1.181538
15.843643	342.773709	5.470310	-0.002562	1.185965
16.042095	345.867921	5.475315	-0.002598	1.190387
16.132105	348.968404	5.480320	-0.002615	1.194751
16.162380	352.109697	5.485325	-0.002621	1.199127
16.307150	355.191986	5.490330	-0.002647	1.203460
16.350448	358.321544	5.495334	-0.002656	1.207794
16.605075	361.381745	5.500339	-0.002702	1.212117
16.632093	364.497146	5.505344	-0.002707	1.216393
16.644196	367.629227	5.510349	-0.002710	1.220671
16.919422	370.675882	5.515354	-0.002760	1.224939
17.117483	373.754764	5.520358	-0.002796	1.229201
17.116215	376.902350	5.525363	-0.002796	1.233448
17.446852	379.914953	5.530368	-0.002856	1.237652
17.389923	383.066010	5.535373	-0.002847	1.241850
17.609428	386.120540	5.540378	-0.002887	1.246031
17.950925	389.151304	5.545382	-0.002949	1.250221
17.880457	392.305647	5.550387	-0.002936	1.254375
18.078188	395.377166	5.555392	-0.002973	1.258527
18.142635	398.486189	5.560397	-0.002985	1.262654
18.469126	401.511855	5.565402	-0.003044	1.266776
18.633082	404.605731	5.570406	-0.003074	1.270901
18.699422	407.706048	5.575411	-0.003086	1.274978
18.761596	410.805000	5.580416	-0.003098	1.279038
18.874038	413.903528	5.585421	-0.003119	1.283107
18.902797	417.004720	5.590426	-0.003124	1.287130
19.184214	420.057186	5.595430	-0.003176	1.291188
19.273322	423.131231	5.600435	-0.003192	1.295177
19.443806	426.212651	5.605440	-0.003223	1.299199
19.568946	429.292251	5.610445	-0.003246	1.303186
19.726351	432.369373	5.615450	-0.003275	1.307172
19.971553	435.430692	5.620454	-0.003320	1.311164
20.035437	438.531350	5.625459	-0.003332	1.315115
20.128174	441.622199	5.630464	-0.003349	1.319054
20.287026	444.685296	5.635469	-0.003378	1.322975
20.501371	447.728308	5.640474	-0.003417	1.326883
20.602209	450.826623	5.645478	-0.003436	1.330800
20.607380	453.920747	5.650483	-0.003437	1.334660
20.704533	457.006355	5.655488	-0.003455	1.338537
20.848219	460.075289	5.660493	-0.003481	1.342402
20.985771	463.128757	5.665498	-0.003507	1.346234
21.057332	466.227907	5.670502	-0.003520	1.350083
20.956176	469.348070	5.675507	-0.003502	1.353876
21.229415	472.357350	5.680512	-0.003552	1.357678
21.400428	475.417791	5.685517	-0.003583	1.361489
21.417997	478.494819	5.690522	-0.003587	1.365247
21.763505	481.512205	5.695526	-0.003650	1.369056
21.703151	484.628745	5.700531	-0.003639	1.372809
21.863456	487.672912	5.705536	-0.003669	1.376554
21.987749	490.739541	5.710541	-0.003691	1.380301
22.212221	493.765435	5.715546	-0.003732	1.384030
22.231099	496.883432	5.720550	-0.003736	1.387776
22.434182	499.932345	5.725555	-0.003773	1.391504
22.599019	502.955387	5.730560	-0.003803	1.395175
22.798010	506.015911	5.735565	-0.003840	1.398895
22.811366	509.102930	5.740570	-0.003843	1.402562
23.218512	512.085616	5.745574	-0.003917	1.406254
23.092225	515.228619	5.750579	-0.003894	1.409912
23.196686	518.286676	5.755584	-0.003913	1.413553
23.265929	521.376856	5.760589	-0.003926	1.417208
23.521428	524.385059	5.765594	-0.003973	1.420831
23.691522	527.435484	5.770598	-0.004004	1.424461
23.765020	530.532458	5.775603	-0.004018	1.428098
23.780177	533.621683	5.780608	-0.004021	1.431693
24.062228	536.605605	5.785613	-0.004072	1.435262
24.078390	539.696371	5.790618	-0.004076	1.438842
24.311624	542.723814	5.795622	-0.004118	1.442424
24.460200	545.782214	5.800627	-0.004145	1.446000
24.700046	548.804827	5.805632	-0.004189	1.449562
24.921947	551.844976	5.810637	-0.004230	1.453128
24.812230	554.989006	5.815642	-0.004210	1.456676
24.825907	558.062479	5.820646	-0.004213	1.460182
25.187185	561.061183	5.825651	-0.004279	1.463728
25.192425	564.151034	5.830656	-0.004280	1.467234
25.582903	567.139322	5.835661	-0.004351	1.470762
25.649548	570.203895	5.840666	-0.004363	1.474245
25.740333	573.275035	5.845670	-0.004380	1.477736
25.877676	576.329830	5.850675	-0.004405	1.481218
25.863445	579.418957	5.855680	-0.004403	1.484674
26.030329	582.449614	5.860685	-0.004434	1.488124
26.138657	585.527428	5.865690	-0.004454	1.491597
26.134292	588.579929	5.870694	-0.004453	1.494991
26.318538	591.629077	5.875699	-0.004487	1.498445
26.395312	594.689984	5.880704	-0.004501	1.501863
26.577196	597.716923	5.885709	-0.004535	1.505275
26.732217	600.769399	5.890714	-0.004563	1.508698
26.709964	603.860895	5.895718	-0.004559	1.512090
26.832338	606.883840	5.900723	-0.004582	1.515453
27.110665	609.878256	5.905728	-0.004633	1.518834
27.235181	612.915479	5.910733	-0.004655	1.522198
27.212946	616.028269	5.915738	-0.004652	1.525583
27.400960	619.040571	5.920742	-0.004686	1.528929
27.488512	622.107776	5.925747	-0.004702	1.532290
27.565136	625.174338	5.930752	-0.004717	1.535639
27.686590	628.200725	5.935757	-0.004739	1.538953
27.680638	631.298919	5.940762	-0.004738	1.542292
27.819481	634.341810	5.945766	-0.004764	1.545616
27.943810	637.369005	5.950771	-0.004787	1.548911
28.162321	640.385612	5.955776	-0.004827	1.552221
28.252934	643.422451	5.960781	-0.004843	1.555500
28.299460	646.490742	5.965786	-0.004852	1.558791
28.346158	649.552289	5.970790	-0.004861	1.562067
28.472328	652.587774	5.975795	-0.004884	1.565336
28.898910	655.539586	5.980800	-0.004962	1.568617
28.988721	658.596164	5.985805	-0.004978	1.571882
29.055425	661.660660	5.990810	-0.004991	1.575141
29.040645	664.747433	5.995814	-0.004988	1.578388
29.175659	667.782193	6.000819	-0.005013	1.581626
29.443680	670.789281	6.005824	-0.005062	1.584875
29.540722	673.844460	6.010829	-0.005080	1.588108
29.591650	676.923089	6.015834	-0.005090	1.591343
29.590511	679.959567	6.020838	-0.005090	1.594509
29.947504	682.935366	6.025843	-0.005155	1.597730
29.943896	686.028350	6.030848	-0.005154	1.600942
29.999057	689.074993	6.035853	-0.005165	1.604119
30.008250	692.153723	6.040858	-0.005167	1.607307
30.247129	695.173463	6.045862	-0.005210	1.610507
30.170992	698.229588	6.050867	-0.005197	1.613630
30.225803	701.302937	6.055872	-0.005207	1.616810
30.208010	704.374211	6.060877	-0.005205	1.619956
30.307885	707.398204	6.065882	-0.005223	1.623088
30.395934	710.440603	6.070886	-0.005239	1.626229
30.476842	713.494539	6.075891	-0.005254	1.629373
30.634550	716.501204	6.080896	-0.005283	1.632489
30.878430	719.498389	6.085901	-0.005328	1.635618
30.848941	722.553315	6.090906	-0.005323	1.638708
31.040807	725.575965	6.095910	-0.005358	1.641834
31.137640	728.610971	6.100915	-0.005376	1.644934
31.235771	731.632301	6.105920	-0.005394	1.648015
31.268681	734.696476	6.110925	-0.005400	1.651112
31.388484	737.718234	6.115930	-0.005422	1.654189
31.330143	740.793923	6.120934	-0.005412	1.657255
31.696447	743.773620	6.125939	-0.005479	1.660361
31.672570	746.818525	6.130944	-0.005475	1.663396
31.856876	749.852909	6.135949	-0.005508	1.666485
31.959015	752.897011	6.140954	-0.005527	1.669550
32.166250	755.871340	6.145958	-0.005565	1.672575
32.132815	758.964592	6.150963	-0.005559	1.675633
32.151692	762.009116	6.155968	-0.005563	1.678654
32.208044	765.060514	6.160973	-0.005574	1.681690
32.567792	768.033768	6.165978	-0.005639	1.684741
32.552417	771.093045	6.170982	-0.005637	1.687750
32.515486	774.202066	6.175987	-0.005631	1.690795
32.727973	777.164022	6.180992	-0.005669	1.693771
32.662558	780.243574	6.185997	-0.005658	1.696768
32.849307	783.279083	6.191002	-0.005692	1.699797
32.938214	786.284388	6.196006	-0.005709	1.702760
32.996468	789.354793	6.201011	-0.005719	1.705771
33.184962	792.380371	6.206016	-0.005754	1.708775
33.295215	795.369297	6.211021	-0.005774	1.711714
33.357688	798.457172	6.216026	-0.005786	1.714727
33.357130	801.472478	6.221030	-0.005786	1.717646
33.490557	804.515278	6.226035	-0.005811	1.720628
33.615513	807.521697	6.231040	-0.005834	1.723568
33.700248	810.551925	6.236045	-0.005849	1.726512
33.729055	813.631951	6.241050	-0.005855	1.729482
33.891102	816.616337	6.246054	-0.005885	1.732397
33.952412	819.660180	6.251059	-0.005896	1.735332
34.043664	822.715884	6.256064	-0.005913	1.738283
34.342120	825.656249	6.261069	-0.005967	1.741184
34.290650	828.771241	6.266074	-0.005958	1.744137
34.412236	831.782439	6.271078	-0.005981	1.747041
34.581652	834.803758	6.276083	-0.006012	1.749964
34.608535	837.841438	6.281088	-0.006017	1.752853
34.655263	840.889356	6.286093	-0.006026	1.755753
34.768388	843.904371	6.291098	-0.006047	1.758638
35.030488	846.894112	6.296102	-0.006095	1.761541
35.083858	849.931028	6.301107	-0.006105	1.764419
35.245147	852.965644	6.306112	-0.006134	1.767323
35.279903	856.020036	6.311117	-0.006141	1.770202
35.501104	859.007856	6.316122	-0.006181	1.773071
35.594918	862.060580	6.321126	-0.006198	1.775957
35.807044	865.058873	6.326131	-0.006237	1.778824
35.869725	868.114579	6.331136	-0.006249	1.781694
36.074222	871.133887	6.336141	-0.006286	1.784568
36.228130	874.148546	6.341146	-0.006314	1.787419
36.410026	877.186737	6.346150	-0.006348	1.790295
36.580460	880.152452	6.351155	-0.006379	1.793096
36.639531	883.241189	6.356160	-0.006390	1.795972
36.732968	886.270939	6.361165	-0.006407	1.798800
36.901439	889.279993	6.366170	-0.006438	1.801627
36.948992	892.358480	6.371174	-0.006447	1.804477
36.952951	895.404119	6.376179	-0.006448	1.807280
37.123379	898.418696	6.381184	-0.006479	1.810099
37.089666	901.471135	6.386189	-0.006474	1.812888
37.276439	904.477824	6.391194	-0.006508	1.815696
37.292266	907.549151	6.396198	-0.006511	1.818508
37.474444	910.530771	6.401203	-0.006544	1.821283
37.481935	913.621841	6.406208	-0.006546	1.824102
37.798015	916.559090	6.411213	-0.006604	1.826868
37.869942	919.625434	6.416218	-0.006617	1.829675
38.002145	922.604044	6.421222	-0.006641	1.832416
37.921057	925.704608	6.426227	-0.006627	1.835200
38.284374	928.636821	6.431232	-0.006693	1.837959
38.424843	931.680639	6.436237	-0.006719	1.840748
38.294284	934.775589	6.441242	-0.006696	1.843500
38.563582	937.764103	6.446246	-0.006745	1.846269
38.737246	940.805239	6.451251	-0.006777	1.849054
38.799856	943.803802	6.456256	-0.006788	1.851763
39.016092	946.830080	6.461261	-0.006828	1.854539
39.246858	949.817556	6.466266	-0.006870	1.857279
39.282001	952.882407	6.471270	-0.006877	1.860028
39.584838	955.862779	6.476275	-0.006932	1.862775
39.529580	958.961555	6.481280	-0.006922	1.865519
39.712144	961.985383	6.486285	-0.006955	1.868262
39.865486	964.977351	6.491290	-0.006984	1.870964
39.893699	968.033710	6.496294	-0.006989	1.873683
40.038580	971.044165	6.501299	-0.007016	1.876391
40.239779	974.074364	6.506304	-0.007052	1.879129
40.327564	977.071931	6.511309	-0.007069	1.881801
40.232702	980.196954	6.516314	-0.007052	1.884530
40.395085	983.192544	6.521318	-0.007082	1.887214
40.431652	986.248707	6.526323	-0.007089	1.889912
40.616832	989.214172	6.531328	-0.007123	1.892569
40.787274	992.232873	6.536333	-0.007154	1.895264
41.021253	995.234883	6.541338	-0.007196	1.897959
41.180810	998.241444	6.546342	-0.007226	1.900633
41.275162	1001.297763	6.551347	-0.007243	1.903328
41.282170	1004.360378	6.556352	-0.007245	1.906001
41.452225	1007.393965	6.561357	-0.007276	1.908690
41.541568	1010.383096	6.566362	-0.007292	1.911314
41.824233	1013.366645	6.571366	-0.007344	1.913984
42.041932	1016.361107	6.576371	-0.007384	1.916641
42.109353	1019.421919	6.581376	-0.007396	1.919310
42.400252	1022.395555	6.586381	-0.007449	1.921962
42.514699	1025.449244	6.591386	-0.007470	1.924631
42.623247	1028.510958	6.596390	-0.007490	1.927301
42.642373	1031.562831	6.601395	-0.007494	1.929934
42.822001	1034.565124	6.606400	-0.007527	1.932565
43.077285	1037.543044	6.611405	-0.007573	1.935193
43.077644	1040.631561	6.616410	-0.007574	1.937842
43.150707	1043.650528	6.621414	-0.007587	1.940447
43.176434	1046.734329	6.626419	-0.007593	1.943092
43.421516	1049.708169	6.631424	-0.007637	1.945699
43.531707	1052.756683	6.636429	-0.007658	1.948329
43.687896	1055.758813	6.641434	-0.007686	1.950929
43.916561	1058.758248	6.646438	-0.007728	1.953543
44.046021	1061.756605	6.651443	-0.007752	1.956125
44.072812	1064.833269	6.656448	-0.007757	1.958742
44.203077	1067.812754	6.661453	-0.007781	1.961302
44.151881	1070.920451	6.666458	-0.007772	1.963918
44.501918	1073.857655	6.671462	-0.007836	1.966495
44.606059	1076.893840	6.676467	-0.007855	1.969085
44.779132	1079.893037	6.681472	-0.007886	1.971659
44.853490	1082.941873	6.686477	-0.007900	1.974245
45.022195	1085.926180	6.691482	-0.007931	1.976799
45.313251	1088.938823	6.696486	-0.007984	1.979407
45.216795	1092.024596	6.701491	-0.007967	1.981968
45.367316	1095.051505	6.706496	-0.007995	1.984542
45.460291	1098.088555	6.711501	-0.008012	1.987107
45.590397	1101.079333	6.716506	-0.008036	1.989639
45.753370	1104.082753	6.721510	-0.008066	1.992188
45.840713	1107.120723	6.726515	-0.008082	1.994741
45.925018	1110.147648	6.731520	-0.008097	1.997282
45.870951	1113.232938	6.736525	-0.008088	1.999831
45.962128	1116.233465	6.741530	-0.008105	2.002345
45.999714	1119.284560	6.746534	-0.008112	2.004883
46.155264	1122.301798	6.751539	-0.008141	2.007422
46.221172	1125.289260	6.756544	-0.008153	2.009909
46.410749	1128.308267	6.761549	-0.008188	2.012452
46.442926	1131.339276	6.766554	-0.008194	2.014959
46.565354	1134.360028	6.771558	-0.008216	2.017479
46.779024	1137.353953	6.776563	-0.008255	2.019998
46.700147	1140.426172	6.781568	-0.008241	2.022501
47.037397	1143.390012	6.786573	-0.008303	2.025021
47.203423	1146.409543	6.791578	-0.008333	2.027539
47.297927	1149.410324	6.796582	-0.008351	2.030019
47.497903	1152.428374	6.801587	-0.008387	2.032538
47.381399	1155.483507	6.806592	-0.008367	2.035002
47.513858	1158.527054	6.811597	-0.008391	2.037519
47.643431	1161.524145	6.816602	-0.008415	2.039993
47.785216	1164.538914	6.821606	-0.008441	2.042482
47.936385	1167.573484	6.826611	-0.008468	2.044987
48.074257	1170.564695	6.831616	-0.008494	2.047449
48.235936	1173.565493	6.836621	-0.008523	2.049923
48.228120	1176.631499	6.841626	-0.008522	2.052403
48.306700	1179.648976	6.846630	-0.008537	2.054863
48.607810	1182.641080	6.851635	-0.008592	2.057356
48.727588	1185.644703	6.856640	-0.008614	2.059809
48.737239	1188.720350	6.861645	-0.008616	2.062290
48.910461	1191.727116	6.866650	-0.008648	2.064753
48.985635	1194.761154	6.871654	-0.008662	2.067211
49.026638	1197.794135	6.876659	-0.008669	2.069656
49.044108	1200.821834	6.881664	-0.008673	2.072088
49.345032	1203.782185	6.886669	-0.008728	2.074535
49.385844	1206.830938	6.891674	-0.008735	2.076984
49.721753	1209.778685	6.896678	-0.008797	2.079424
49.868562	1212.815146	6.901683	-0.008823	2.081884
49.829151	1215.879475	6.906688	-0.008817	2.084316
49.895282	1218.930563	6.911693	-0.008829	2.086762
50.035728	1221.929681	6.916698	-0.008855	2.089182
50.135736	1224.929437	6.921702	-0.008873	2.091590
50.270706	1227.963955	6.926707	-0.008898	2.094031
50.488583	1230.957881	6.931712	-0.008938	2.096458
50.612999	1233.980064	6.936717	-0.008961	2.098881
50.741653	1237.005450	6.941722	-0.008984	2.101305
50.821637	1240.045059	6.946726	-0.008999	2.103725
50.901651	1243.077903	6.951731	-0.009014	2.106137
51.171313	1246.066753	6.956736	-0.009063	2.108559
51.182199	1249.076128	6.961741	-0.009066	2.110930
51.381294	1252.089985	6.966746	-0.009102	2.113349
51.454737	1255.095794	6.971750	-0.009116	2.115727
51.638110	1258.129037	6.976755	-0.009149	2.118151
51.635489	1261.167191	6.981760	-0.009149	2.120530
51.614802	1264.246003	6.986765	-0.009146	2.122934
51.880037	1267.192036	6.991770	-0.009194	2.125302
52.031941	1270.242496	6.996774	-0.009222	2.127721
52.317942	1273.150428	7.001779	-0.009274	2.130059
52.339230	1276.252509	7.006784	-0.009278	2.132481
52.578239	1279.211956	7.011789	-0.009322	2.134842
52.766527	1282.253907	7.016794	-0.009356	2.137252
52.933474	1285.215979	7.021798	-0.009387	2.139593
53.195849	1288.258260	7.026803	-0.009435	2.142016
53.306352	1291.283013	7.031808	-0.009455	2.144386
53.589846	1294.296850	7.036813	-0.009507	2.146787
53.476890	1297.354176	7.041818	-0.009487	2.149122
53.550376	1300.386418	7.046822	-0.009500	2.151481
53.760811	1303.385605	7.051827	-0.009539	2.153845
53.943065	1306.399294	7.056832	-0.009572	2.156211
53.960241	1309.450858	7.061837	-0.009575	2.158563
54.159845	1312.444121	7.066842	-0.009612	2.160912
54.277188	1315.480439	7.071846	-0.009633	2.163272
54.325647	1318.535265	7.076851	-0.009643	2.165626
54.556452	1321.505358	7.081856	-0.009685	2.167958
54.902800	1324.451653	7.086861	-0.009748	2.170296
55.036723	1327.487833	7.091866	-0.009772	2.172649
55.104934	1330.530004	7.096870	-0.009785	2.174988
55.330990	1333.574061	7.101875	-0.009826	2.177364
55.281535	1336.588094	7.106880	-0.009818	2.179649
